timestamp,active_connections
1781613843,0
1781613848,0
1781613853,0
1781613858,0
1781613863,0
1781613868,24
1781613873,84
1781613878,84
1781613883,157
1781613888,218
1781613893,218
1781613898,282
1781613903,333
1781613908,373
1781613913,422
1781613918,459
1781613923,500
1781613928,553
1781613933,591
1781613938,636
1781613943,678
1781613948,732
1781613953,766
1781613958,785
1781613963,800
1781613968,800
1781613973,800
1781613978,800
1781613983,800
1781613988,800
1781613993,800
1781613998,800
1781614003,800
1781614008,800
1781614013,800
1781614018,800
1781614023,800
1781614028,800
1781614033,800
1781614038,800
1781614043,640
1781614048,316
1781614053,0
1781614058,0
1781614063,0
1781614068,0
1781614073,0
1781614078,0
1781614083,0
1781614088,0
1781614093,0
1781614098,0
1781614103,0
1781614108,0
1781614113,0
1781614118,0
1781614123,0
1781614128,0
1781614133,0
1781614138,0
1781614143,0
1781614148,0
1781614153,0
1781614158,0
1781614163,0
1781614168,0
1781614173,0
1781614178,0
1781614183,5
1781614188,66
1781614193,90
1781614198,137
1781614203,191
1781614208,216
1781614213,271
1781614219,325
1781614224,366
1781614229,415
1781614234,486
1781614239,589
1781614244,639
1781614249,621
1781614254,662
1781614259,676
1781614264,718
1781614269,774
1781614274,793
1781614279,800
1781614284,800
1781614289,800
1781614294,800
1781614299,800
1781614304,800
1781614309,800
1781614314,800
1781614319,800
1781614324,800
1781614329,800
1781614334,800
1781614339,800
1781614344,800
1781614349,800
1781614354,800
1781614359,364
1781614364,295
1781614369,44
1781614374,0
1781614379,0
1781614384,0
1781614389,0
1781614394,0
1781614399,0
1781614404,0
1781614409,0
1781614414,0
1781614419,0
1781614424,0
1781614429,0
1781614434,0
1781614439,0
1781614444,0
1781614449,0
1781614454,0
1781614459,0
1781614464,0
1781614469,0
1781614474,0
1781614479,0
1781614484,0
1781614489,0
1781614494,0
1781614499,0
1781614504,0
1781614509,0
1781614514,0
1781614519,0
1781614524,0
1781614529,0
1781614534,0
1781614539,0
1781614544,0
1781614549,0
