timestamp,metric,pod,value
2026-02-25T13:15:28+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:28+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:28+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:28+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:28+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:33+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:38+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:43+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:48+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,0
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:54+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,256
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:15:59+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,256
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,0
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,0
2026-02-25T13:16:04+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,256
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,267
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,273
2026-02-25T13:16:09+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-29d4c,286
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-7xr2p,292
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-5mpf5,256
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-gxmd2,267
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-hwvql,273
2026-02-25T13:16:14+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2qww,24
