LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
3m54s       Normal    Created                        pod/cpu-app-bcc7f4b9c-qt9jq       Container created
3m54s       Normal    Started                        pod/cpu-app-bcc7f4b9c-29d4c       Container started
3m54s       Normal    Pulled                         pod/cpu-app-bcc7f4b9c-k6pr2       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
3m54s       Normal    Pulled                         pod/cpu-app-bcc7f4b9c-29d4c       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
3m54s       Normal    Started                        pod/cpu-app-bcc7f4b9c-qt9jq       Container started
3m54s       Normal    Started                        pod/cpu-app-bcc7f4b9c-k6pr2       Container started
3m54s       Normal    Pulled                         pod/cpu-app-bcc7f4b9c-7xr2p       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
3m54s       Normal    Created                        pod/cpu-app-bcc7f4b9c-7xr2p       Container created
3m54s       Normal    Started                        pod/cpu-app-bcc7f4b9c-7xr2p       Container started
3m54s       Normal    Created                        pod/cpu-app-bcc7f4b9c-29d4c       Container created
3m54s       Normal    Pulled                         pod/cpu-app-bcc7f4b9c-qt9jq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
3m54s       Normal    Created                        pod/cpu-app-bcc7f4b9c-k6pr2       Container created
3m2s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-29d4c       Readiness probe failed: Get "http://10.244.2.10:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m51s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-k6pr2       Readiness probe failed: Get "http://10.244.4.10:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m47s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-7xr2p       Readiness probe failed: Get "http://10.244.1.13:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m47s       Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: unable to fetch metrics from custom metrics API: the server could not find the metric http_requests_per_second for pods
2m47s       Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: unable to fetch metrics from custom metrics API: the server could not find the metric http_requests_per_second for pods
2m42s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-qt9jq       Readiness probe failed: Get "http://10.244.1.12:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m14s       Normal    Killing                        pod/cpu-app-bcc7f4b9c-7xr2p       Stopping container cpu-http
2m14s       Normal    Killing                        pod/cpu-app-bcc7f4b9c-29d4c       Stopping container cpu-http
2m14s       Normal    Killing                        pod/cpu-app-bcc7f4b9c-k6pr2       Stopping container cpu-http
2m14s       Normal    Killing                        pod/cpu-app-bcc7f4b9c-qt9jq       Stopping container cpu-http
101s        Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
100s        Normal    Pulled                         pod/cpu-app-bcc7f4b9c-hwvql       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
100s        Normal    Started                        pod/cpu-app-bcc7f4b9c-gxmd2       Container started
100s        Normal    Started                        pod/cpu-app-bcc7f4b9c-j2qww       Container started
100s        Normal    Created                        pod/cpu-app-bcc7f4b9c-j2qww       Container created
100s        Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-5mpf5
100s        Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-gxmd2
100s        Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-hwvql
100s        Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-j2qww
100s        Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gxmd2       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
100s        Normal    Pulled                         pod/cpu-app-bcc7f4b9c-j2qww       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
100s        Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-j2qww       Successfully assigned default/cpu-app-bcc7f4b9c-j2qww to kind-worker2
100s        Normal    Created                        pod/cpu-app-bcc7f4b9c-gxmd2       Container created
100s        Normal    Started                        pod/cpu-app-bcc7f4b9c-hwvql       Container started
100s        Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-hwvql       Successfully assigned default/cpu-app-bcc7f4b9c-hwvql to kind-worker3
100s        Normal    Started                        pod/cpu-app-bcc7f4b9c-5mpf5       Container started
100s        Normal    Created                        pod/cpu-app-bcc7f4b9c-5mpf5       Container created
100s        Normal    Pulled                         pod/cpu-app-bcc7f4b9c-5mpf5       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
100s        Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-5mpf5       Successfully assigned default/cpu-app-bcc7f4b9c-5mpf5 to kind-worker2
100s        Normal    Created                        pod/cpu-app-bcc7f4b9c-hwvql       Container created
100s        Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-gxmd2       Successfully assigned default/cpu-app-bcc7f4b9c-gxmd2 to kind-worker
48s         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
48s         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (2 invalid out of 2), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
33s         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-hwvql       Readiness probe failed: Get "http://10.244.2.11:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33s         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
33s         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (2 invalid out of 2), first error is: failed to get cpu resource metric value: failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
28s         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-gxmd2       Readiness probe failed: Get "http://10.244.4.11:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27s         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5mpf5       Readiness probe failed: Get "http://10.244.1.15:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27s         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-j2qww       Readiness probe failed: Get "http://10.244.1.14:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3s          Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
