timestamp,metric,pod,value
2026-02-25T13:11:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:26+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:31+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,0
2026-02-25T13:11:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:36+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,257
2026-02-25T13:11:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
2026-02-25T13:11:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-vwcv5,257
2026-02-25T13:11:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-dnbjn,23
2026-02-25T13:11:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-w6wzd,45
2026-02-25T13:11:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-ggj2f,150
