1777443456,0,0
1777443461,0,0
1777443466,27,0
1777443471,71,0
1777443476,71,0
1777443481,138,0
1777443486,204,0
1777443491,204,0
1777443496,266,0
1777443501,337,0
1777443506,337,0
1777443511,450,0
1777443516,450,0
1777443521,483,0
1777443526,585,0
1777443531,604,0
1777443536,624,0
1777443541,698,0
1777443546,721,0
1777443551,755,0
1777443556,790,0
1777443561,800,0
1777443566,800,0
1777443571,800,0
1777443576,800,0
1777443582,800,0
1777443587,800,0
1777443592,800,0
1777443597,800,0
1777443602,800,0
1777443607,800,0
1777443612,800,0
1777443617,800,0
1777443622,800,0
1777443627,800,0
1777443632,800,0
1777443637,780,0
1777443642,713,0
1777443647,52,0
1777443652,0,0
1777443657,0,0
1777443662,0,0
1777443667,0,0
1777443672,0,0
1777443677,0,0
1777443682,0,0
1777443687,0,0
1777443692,0,0
1777443697,0,0
1777443702,11,0
1777443707,46,0
1777443712,86,0
1777443718,116,0
1777443723,180,0
1777443728,216,0
1777443733,272,0
1777443738,310,0
1777443743,365,0
1777443748,400,0
1777443753,433,0
1777443758,492,0
1777443763,542,0
1777443768,580,0
1777443773,623,0
1777443778,675,0
1777443783,715,0
1777443788,761,0
1777443793,788,0
1777443798,797,0
1777443803,800,0
1777443808,800,0
1777443813,800,0
1777443818,800,0
1777443823,800,0
1777443828,800,0
1777443833,800,0
1777443838,800,0
1777443844,800,0
1777443849,800,0
1777443854,800,0
1777443859,800,0
1777443864,800,0
1777443869,800,0
1777443874,800,0
1777443879,612,0
1777443884,318,0
1777443889,0,0
1777443894,0,0
1777443899,0,0
1777443904,0,0
1777443909,0,0
1777443914,0,0
1777443919,0,0
1777443924,0,0
1777443929,0,0
1777443934,0,0
1777443939,0,0
1777443944,0,0
1777443949,0,0
1777443954,0,0
1777443959,0,0
1777443964,0,0
1777443969,0,0
1777443974,0,0
1777443980,0,0
1777443985,0,0
1777443990,0,0
1777443995,0,0
1777444000,0,0
1777444005,0,0
1777444010,0,0
1777444015,0,0
1777444020,0,0
1777444025,0,0
