LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
40m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.412s (1.412s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 3.995s (4.449s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.967s (1.967s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 2.326s (2.326s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulling                        pod/cpu-app-7644f97777-lrjr7      Pulling image "polinux/stress"
40m         Normal    Pulling                        pod/cpu-app-7644f97777-7mwm6      Pulling image "polinux/stress"
40m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.631s (1.631s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.865s (1.865s including waiting). Image size: 4041495 bytes.
40m         Normal    Created                        pod/cpu-app-7644f97777-lrjr7      Created container cpu
40m         Normal    Started                        pod/cpu-app-7644f97777-lrjr7      Started container cpu
40m         Normal    Created                        pod/cpu-app-7644f97777-7mwm6      Created container cpu
40m         Normal    Started                        pod/cpu-app-7644f97777-7mwm6      Started container cpu
40m         Normal    Pulling                        pod/cpu-app-7644f97777-cgh4r      Pulling image "polinux/stress"
40m         Normal    Pulling                        pod/cpu-app-7644f97777-6gkxz      Pulling image "polinux/stress"
39m         Normal    Started                        pod/cpu-app-7644f97777-cgh4r      Started container cpu
39m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.69s (1.69s including waiting). Image size: 4041495 bytes.
39m         Normal    Created                        pod/cpu-app-7644f97777-cgh4r      Created container cpu
39m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.757s (1.757s including waiting). Image size: 4041495 bytes.
