timestamp,active_connections
1781621796,0
1781621801,0
1781621806,0
1781621811,0
1781621816,0
1781621821,37
1781621826,89
1781621831,89
1781621836,155
1781621841,216
1781621846,230
1781621851,288
1781621856,340
1781621861,378
1781621866,411
1781621871,477
1781621876,516
1781621881,542
1781621886,612
1781621891,653
1781621896,678
1781621901,748
1781621906,784
1781621911,791
1781621916,800
1781621921,800
1781621926,800
1781621931,800
1781621936,800
1781621941,800
1781621946,800
1781621951,800
1781621956,800
1781621961,800
1781621966,800
1781621971,800
1781621976,800
1781621981,800
1781621986,800
1781621991,800
1781621996,632
1781622001,380
1781622006,0
1781622011,0
1781622016,0
1781622021,0
1781622026,0
1781622031,0
1781622036,0
1781622041,0
1781622046,0
1781622051,0
1781622056,3
1781622061,11
1781622066,79
1781622071,116
1781622076,128
1781622081,212
1781622086,247
1781622091,262
1781622096,354
1781622101,382
1781622106,397
1781622111,485
1781622116,511
1781622121,531
1781622127,599
1781622132,653
1781622137,670
1781622142,731
1781622147,779
1781622152,799
1781622157,861
1781622162,945
1781622167,952
1781622172,958
1781622177,800
1781622182,800
1781622187,800
1781622192,800
1781622197,800
1781622202,800
1781622207,800
1781622212,800
1781622217,800
1781622222,800
1781622227,800
1781622232,800
1781622237,524
1781622242,410
1781622247,39
1781622252,0
1781622257,0
1781622262,0
1781622267,0
1781622272,0
1781622277,0
1781622282,0
1781622287,0
1781622292,0
1781622297,0
1781622302,0
1781622307,0
1781622312,0
1781622317,0
1781622322,0
1781622327,0
1781622332,0
1781622337,0
1781622342,0
1781622347,0
1781622352,0
1781622357,0
1781622362,0
1781622367,0
1781622372,0
1781622377,0
1781622382,0
1781622387,0
1781622392,0
1781622397,0
