LAST SEEN   TYPE     REASON                    OBJECT                                                   MESSAGE
9m30s       Normal   Started                   pod/websocket-loadgen-jk7js                              Started container websocket-loadgen
9m30s       Normal   Created                   pod/websocket-loadgen-jk7js                              Created container: websocket-loadgen
9m30s       Normal   Pulled                    pod/websocket-loadgen-jk7js                              Container image "websocket-loadgen:latest" already present on machine
9m30s       Normal   Scheduled                 pod/websocket-loadgen-jk7js                              Successfully assigned default/websocket-loadgen-jk7js to exp-e-keda-worker
9m30s       Normal   SuccessfulCreate          job/websocket-loadgen                                    Created pod: websocket-loadgen-jk7js
8m43s       Normal   Pulled                    pod/websocket-server-56c97f4c7-fgcl8                     Container image "websocket-server-instrumented:latest" already present on machine
8m43s       Normal   Started                   pod/websocket-server-56c97f4c7-tz82r                     Started container websocket-server
8m43s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 4 from 2
8m43s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-tz82r
8m43s       Normal   Created                   pod/websocket-server-56c97f4c7-tz82r                     Created container: websocket-server
8m43s       Normal   Pulled                    pod/websocket-server-56c97f4c7-tz82r                     Container image "websocket-server-instrumented:latest" already present on machine
8m43s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-tz82r                     Successfully assigned default/websocket-server-56c97f4c7-tz82r to exp-e-keda-worker
8m43s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-fgcl8
8m43s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-fgcl8                     Successfully assigned default/websocket-server-56c97f4c7-fgcl8 to exp-e-keda-worker
8m43s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
8m43s       Normal   Created                   pod/websocket-server-56c97f4c7-fgcl8                     Created container: websocket-server
8m43s       Normal   Started                   pod/websocket-server-56c97f4c7-fgcl8                     Started container websocket-server
8m28s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
8m28s       Normal   Pulled                    pod/websocket-server-56c97f4c7-5mlq5                     Container image "websocket-server-instrumented:latest" already present on machine
8m28s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-5mlq5                     Successfully assigned default/websocket-server-56c97f4c7-5mlq5 to exp-e-keda-worker
8m28s       Normal   Started                   pod/websocket-server-56c97f4c7-5mlq5                     Started container websocket-server
8m28s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-5mlq5
8m28s       Normal   Created                   pod/websocket-server-56c97f4c7-5mlq5                     Created container: websocket-server
8m28s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 5 from 4
8m13s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-hxr85                     Successfully assigned default/websocket-server-56c97f4c7-hxr85 to exp-e-keda-worker
8m13s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-hxr85
8m13s       Normal   Created                   pod/websocket-server-56c97f4c7-hxr85                     Created container: websocket-server
8m13s       Normal   Pulled                    pod/websocket-server-56c97f4c7-hxr85                     Container image "websocket-server-instrumented:latest" already present on machine
8m13s       Normal   Started                   pod/websocket-server-56c97f4c7-dqtcq                     Started container websocket-server
8m13s       Normal   Created                   pod/websocket-server-56c97f4c7-dqtcq                     Created container: websocket-server
8m13s       Normal   Pulled                    pod/websocket-server-56c97f4c7-dqtcq                     Container image "websocket-server-instrumented:latest" already present on machine
8m13s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-dqtcq                     Successfully assigned default/websocket-server-56c97f4c7-dqtcq to exp-e-keda-worker
8m13s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 7 from 5
8m13s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 7; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
8m13s       Normal   Started                   pod/websocket-server-56c97f4c7-hxr85                     Started container websocket-server
8m13s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-dqtcq
7m43s       Normal   Pulled                    pod/websocket-server-56c97f4c7-x5hfb                     Container image "websocket-server-instrumented:latest" already present on machine
7m43s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 8 from 7
7m43s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-x5hfb                     Successfully assigned default/websocket-server-56c97f4c7-x5hfb to exp-e-keda-worker
7m43s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 8; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
7m43s       Normal   Started                   pod/websocket-server-56c97f4c7-x5hfb                     Started container websocket-server
7m43s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-x5hfb
7m43s       Normal   Created                   pod/websocket-server-56c97f4c7-x5hfb                     Created container: websocket-server
7m          Normal   Killing                   pod/websocket-loadgen-jk7js                              Stopping container websocket-loadgen
5m30s       Normal   Scheduled                 pod/websocket-loadgen-rcwdc                              Successfully assigned default/websocket-loadgen-rcwdc to exp-e-keda-worker
5m30s       Normal   Pulled                    pod/websocket-loadgen-rcwdc                              Container image "websocket-loadgen:latest" already present on machine
5m30s       Normal   Created                   pod/websocket-loadgen-rcwdc                              Created container: websocket-loadgen
5m30s       Normal   Started                   pod/websocket-loadgen-rcwdc                              Started container websocket-loadgen
5m30s       Normal   SuccessfulCreate          job/websocket-loadgen                                    Created pod: websocket-loadgen-rcwdc
3m          Normal   Killing                   pod/websocket-loadgen-rcwdc                              Stopping container websocket-loadgen
