timestamp,active_connections
1781612474,0
1781612479,0
1781612484,0
1781612489,0
1781612494,0
1781612499,49
1781612504,49
1781612509,49
1781612514,183
1781612519,183
1781612524,183
1781612529,316
1781612534,327
1781612539,334
1781612544,415
1781612549,450
1781612554,478
1781612559,558
1781612564,624
1781612569,624
1781612574,681
1781612579,740
1781612584,740
1781612589,795
1781612594,800
1781612599,800
1781612604,800
1781612609,800
1781612614,800
1781612619,800
1781612624,800
1781612629,800
1781612634,800
1781612639,800
1781612644,800
1781612649,800
1781612655,800
1781612660,800
1781612665,800
1781612670,800
1781612675,784
1781612680,211
1781612685,0
1781612690,0
1781612695,0
1781612700,0
1781612705,0
1781612710,0
1781612715,0
1781612720,0
1781612725,0
1781612730,0
1781612735,0
1781612740,0
1781612745,0
1781612750,0
1781612755,0
1781612760,0
1781612765,0
1781612770,0
1781612775,0
1781612780,12
1781612785,24
1781612790,65
1781612795,100
1781612800,144
1781612805,194
1781612810,212
1781612815,307
1781612820,307
1781612825,328
1781612830,454
1781612835,430
1781612840,545
1781612845,621
1781612850,580
1781612855,628
1781612860,688
1781612865,714
1781612870,763
1781612875,794
1781612880,800
1781612885,800
1781612890,800
1781612895,800
1781612900,800
1781612905,800
1781612910,800
1781612915,800
1781612920,800
1781612925,800
1781612930,800
1781612935,800
1781612940,800
1781612945,800
1781612950,800
1781612955,800
1781612960,477
1781612965,58
1781612970,26
1781612975,0
1781612980,0
1781612985,0
1781612991,0
1781612996,0
1781613001,0
1781613006,0
1781613011,0
1781613016,0
1781613021,0
1781613026,0
1781613031,0
1781613036,0
1781613041,0
1781613046,0
1781613051,0
1781613056,0
1781613061,0
1781613066,0
1781613071,0
1781613076,0
1781613081,0
1781613086,0
1781613091,0
1781613096,0
1781613101,0
1781613106,0
1781613111,0
1781613116,0
1781613121,0
