timestamp,active_connections
1777438399,0.0
1777438404,0.0
1777438409,0.0
1777438414,0.0
1777438419,4.0
1777438424,4.0
1777438429,72.0
1777438434,139.0
1777438439,139.0
1777438444,198.0
1777438450,270.0
1777438455,270.0
1777438460,348.0
1777438465,395.0
1777438470,402.0
1777438475,469.0
1777438480,500.0
1777438485,548.0
1777438490,606.0
1777438495,643.0
1777438500,677.0
1777438505,722.0
1777438510,771.0
1777438515,794.0
1777438520,800.0
1777438525,800.0
1777438530,800.0
1777438535,800.0
1777438540,800.0
1777438545,800.0
1777438550,800.0
1777438555,800.0
1777438560,800.0
1777438565,800.0
1777438570,800.0
1777438575,800.0
1777438580,800.0
1777438585,800.0
1777438590,800.0
1777438595,800.0
1777438600,518.0
1777438605,406.0
1777438610,25.0
1777438615,0.0
1777438620,0.0
1777438625,0.0
1777438630,0.0
1777438635,0.0
1777438640,0.0
1777438645,0.0
1777438650,0.0
1777438655,0.0
1777438660,14.0
1777438665,22.0
1777438670,45.0
1777438675,122.0
1777438680,136.0
1777438685,171.0
1777438690,255.0
1777438695,269.0
1777438700,301.0
1777438705,395.0
1777438710,411.0
1777438715,445.0
1777438720,518.0
1777438725,527.0
1777438730,598.0
1777438735,643.0
1777438740,670.0
1777438745,738.0
1777438750,803.0
1777438755,869.0
1777438760,878.0
1777438765,917.0
1777438770,800.0
1777438775,800.0
1777438780,800.0
1777438785,800.0
1777438790,800.0
1777438795,800.0
1777438800,800.0
1777438805,800.0
1777438810,800.0
1777438815,800.0
1777438820,800.0
1777438825,800.0
1777438830,800.0
1777438835,800.0
1777438840,642.0
1777438845,549.0
1777438850,124.0
1777438855,0.0
1777438860,0.0
1777438865,0.0
1777438870,0.0
1777438875,0.0
1777438880,0.0
1777438885,0.0
1777438890,0.0
1777438895,0.0
1777438900,0.0
1777438905,0.0
1777438911,0.0
1777438916,0.0
1777438921,0.0
1777438926,0.0
1777438931,0.0
1777438936,0.0
1777438941,0.0
1777438946,0.0
1777438951,0.0
1777438956,0.0
1777438961,0.0
1777438966,0.0
1777438971,0.0
1777438976,0.0
1777438981,0.0
1777438986,0.0
