LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
42m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cfwwj       Readiness probe failed: Get "http://10.244.1.24:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
41m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9d2g5       Readiness probe failed: Get "http://10.244.3.24:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
41m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-stxjp       Readiness probe failed: Get "http://10.244.1.23:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
41m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-klvwz       Readiness probe failed: Get "http://10.244.2.23:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
39m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8zl7g       Readiness probe failed: Get "http://10.244.3.20:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
39m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5cppb       Readiness probe failed: Get "http://10.244.2.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
39m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-6q6qf       Readiness probe failed: Get "http://10.244.3.19:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-6nwdm       Readiness probe failed: Get "http://10.244.1.19:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-hqw4r       Readiness probe failed: Get "http://10.244.3.25:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wd5wk       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-j5cm6       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9d2g5       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-6nwdm       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-hwrvt       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-v9lp7       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-vd8gj       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fp2mg       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-5cppb       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-dfkkv       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-582xn       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-6q6qf       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-7mt7v       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-pltcr       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8gbmp       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-klvwz       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-4lx7p       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8ntj7       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-stxjp       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8zl7g       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-s8htn       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cfwwj       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-bhkrq       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-hqw4r       Stopping container cpu-http
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5cppb       Readiness probe failed: Get "http://10.244.2.18:8080/healthz": dial tcp 10.244.2.18:8080: connect: connection refused
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-wtsw4
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wtsw4       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-nrlbp
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-cx82n
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-nrlbp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nrlbp       Container created
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-h4qwc
35m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-h4qwc       Container created
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-h4qwc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cx82n       Container created
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cx82n       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wtsw4       Container created
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-h4qwc       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wtsw4       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cx82n       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-nrlbp       Container started
34m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
34m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: pods metric http_requests_per_second above target
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-h9hqz
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-56r2c
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 7
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-x4q9v
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-56r2c       Container started
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-h9hqz       Container started
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-x4q9v       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-h9hqz       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-56r2c       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-56r2c       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-x4q9v       Container created
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-x4q9v       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-h9hqz       Container created
33m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h9hqz       Readiness probe failed: Get "http://10.244.3.28:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 8
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-487n8
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 8; reason: pods metric http_requests_per_second above target
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-487n8       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-487n8       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-487n8       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
31m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h4qwc       Readiness probe failed: Get "http://10.244.2.26:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-56r2c       Readiness probe failed: Get "http://10.244.2.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-k547c       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-slhq6       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-m65b2       Container created
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 8 to 11
30m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-m65b2
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-m65b2       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 11; reason: pods metric http_requests_per_second above target
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-k547c       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-slhq6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-k547c       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-slhq6       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-m65b2       Container started
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 20; reason: pods metric http_requests_per_second above target
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 11 to 20
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-br2dp       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wfblc       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-64fsn       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-64fsn       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-9fpln       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-9fpln       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-9fpln       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-br2dp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-br2dp       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-kql7g       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-xq7cp       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-xq7cp       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-xq7cp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-kql7g       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-kql7g       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-64fsn       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wfblc       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wfblc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fq5b9       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fq5b9       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fq5b9       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gnsdg       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-gnsdg       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-gnsdg       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-5mbxl       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-5mbxl       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-5mbxl       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-487n8       Readiness probe failed: Get "http://10.244.1.28:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-x4q9v       Readiness probe failed: Get "http://10.244.3.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 23; reason: pods metric http_requests_per_second above target
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 20 to 23
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cwd94       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jpb66       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-9blwb       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-9blwb       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-9blwb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jpb66       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cwd94       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cwd94       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-jpb66       Container created
29m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wtsw4       Readiness probe failed: Get "http://10.244.1.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: pods metric http_requests_per_second above target
27m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      (combined from similar events): Created pod: cpu-app-bcc7f4b9c-j48w5
27m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 23 to 24
27m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-j48w5       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
27m         Normal    Created                        pod/cpu-app-bcc7f4b9c-j48w5       Container created
27m         Normal    Started                        pod/cpu-app-bcc7f4b9c-j48w5       Container started
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cx82n       Readiness probe failed: Get "http://10.244.3.26:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cwd94       Readiness probe failed: Get "http://10.244.3.33:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-slhq6       Readiness probe failed: Get "http://10.244.1.29:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-64fsn       Readiness probe failed: Get "http://10.244.3.31:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wfblc       Readiness probe failed: Get "http://10.244.2.29:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-br2dp       Readiness probe failed: Get "http://10.244.3.32:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5mbxl       Readiness probe failed: Get "http://10.244.1.30:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jpb66       Readiness probe failed: Get "http://10.244.1.33:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nrlbp       Readiness probe failed: Get "http://10.244.1.26:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
19m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9fpln       Readiness probe failed: Get "http://10.244.1.31:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9fpln       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-br2dp       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cx82n       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9blwb       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-j48w5       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-slhq6       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-64fsn       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jpb66       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-kql7g       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-m65b2       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wfblc       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-gnsdg       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xq7cp       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-nrlbp       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-487n8       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fq5b9       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wtsw4       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-k547c       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cwd94       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-5mbxl       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-56r2c       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-x4q9v       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-h4qwc       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-h9hqz       Stopping container cpu-http
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-kql7g       Readiness probe failed: Get "http://10.244.1.32:8080/healthz": dial tcp 10.244.1.32:8080: connect: connection refused
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cx82n       Readiness probe failed: Get "http://10.244.3.26:8080/healthz": dial tcp 10.244.3.26:8080: connect: connection refused
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9fpln       Readiness probe failed: Get "http://10.244.1.31:8080/healthz": dial tcp 10.244.1.31:8080: connect: connection refused
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h4qwc       Readiness probe failed: Get "http://10.244.2.26:8080/healthz": dial tcp 10.244.2.26:8080: connect: connection refused
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-6bdcq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cml59       Container created
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-2lhxw
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-lwrgj
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-6bdcq
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-cml59
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-6bdcq       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-2lhxw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-2lhxw       Container created
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-lwrgj       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-lwrgj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cml59       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-2lhxw       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-lwrgj       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cml59       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-6bdcq       Container started
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
16m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-l8qbw
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 6; reason: pods metric http_requests_per_second above target
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-lv9hb
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 6
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-lv9hb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-l8qbw       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-l8qbw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-l8qbw       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-lv9hb       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-lv9hb       Container created
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 6 to 7
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: pods metric http_requests_per_second above target
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-zkpgq
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-zkpgq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-zkpgq       Container created
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-zkpgq       Container started
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-nlkw7
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-8xpkw
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 10
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 10; reason: pods metric http_requests_per_second above target
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8xpkw       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8xpkw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-nlkw7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nlkw7       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-dj7zf       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-dj7zf       Container created
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-dj7zf       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8xpkw       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-nlkw7       Container started
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 12; reason: pods metric http_requests_per_second above target
14m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 10 to 12
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-mfhmj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fpbh6       Container started
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-mfhmj       Container created
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fpbh6       Container created
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-mfhmj       Container started
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fpbh6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-l8qbw       Readiness probe failed: Get "http://10.244.2.35:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-zkpgq       Readiness probe failed: Get "http://10.244.1.36:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8xpkw       Readiness probe failed: Get "http://10.244.3.36:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 12 to 20
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 20; reason: pods metric http_requests_per_second above target
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nh49q       Container created
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-qsq97       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jkfdm       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
