timestamp,active_connections
1781616124,0
1781616129,0
1781616134,0
1781616139,0
1781616144,0
1781616149,25
1781616154,73
1781616159,73
1781616164,146
1781616169,212
1781616174,237
1781616179,282
1781616184,322
1781616189,366
1781616194,412
1781616199,472
1781616204,522
1781616209,546
1781616214,600
1781616219,657
1781616224,675
1781616229,740
1781616234,781
1781616239,789
1781616244,800
1781616249,800
1781616254,800
1781616259,800
1781616264,800
1781616269,800
1781616274,800
1781616279,800
1781616284,800
1781616289,800
1781616294,800
1781616299,800
1781616304,800
1781616309,800
1781616314,800
1781616319,800
1781616324,583
1781616329,344
1781616334,0
1781616339,0
1781616344,0
1781616349,0
1781616354,0
1781616359,0
1781616364,0
1781616369,0
1781616374,0
1781616379,0
1781616384,8
1781616389,19
1781616394,48
1781616399,112
1781616404,135
1781616409,193
1781616414,247
1781616419,269
1781616424,325
1781616429,379
1781616434,405
1781616439,456
1781616444,512
1781616449,536
1781616454,576
1781616459,656
1781616464,679
1781616469,714
1781616474,797
1781616479,838
1781616484,905
1781616489,960
1781616494,935
1781616499,875
1781616504,800
1781616509,800
1781616514,800
1781616520,800
1781616525,800
1781616530,800
1781616535,800
1781616540,800
1781616545,800
1781616550,800
1781616555,800
1781616560,800
1781616565,394
1781616570,238
1781616575,11
1781616580,0
1781616585,0
1781616590,0
1781616595,0
1781616600,0
1781616605,0
1781616610,0
1781616615,0
1781616620,0
1781616625,0
1781616630,0
1781616635,0
1781616640,0
1781616645,0
1781616650,0
1781616655,0
1781616660,0
1781616665,0
1781616670,0
1781616675,0
1781616680,0
1781616685,0
1781616690,0
1781616695,0
1781616700,0
1781616705,0
1781616710,0
1781616715,0
1781616720,0
1781616725,0
1781616730,0
1781616735,0
1781616740,0
