timestamp,active_connections
1781622412,0
1781622417,0
1781622422,0
1781622427,0
1781622432,0
1781622437,34
1781622442,78
1781622447,78
1781622452,149
1781622457,214
1781622462,214
1781622467,267
1781622472,368
1781622477,382
1781622482,416
1781622487,483
1781622492,514
1781622497,563
1781622502,613
1781622507,635
1781622512,693
1781622517,734
1781622522,765
1781622527,793
1781622532,800
1781622537,800
1781622542,800
1781622547,800
1781622552,800
1781622557,800
1781622562,800
1781622567,800
1781622572,800
1781622577,800
1781622582,800
1781622587,800
1781622592,800
1781622597,800
1781622602,800
1781622607,800
1781622612,702
1781622617,139
1781622622,0
1781622627,0
1781622632,0
1781622637,0
1781622642,0
1781622647,0
1781622652,0
1781622657,0
1781622662,0
1781622667,0
1781622672,9
1781622677,42
1781622682,57
1781622687,106
1781622692,166
1781622698,183
1781622703,241
1781622708,299
1781622713,325
1781622718,371
1781622723,442
1781622728,455
1781622733,502
1781622738,569
1781622743,589
1781622748,641
1781622753,713
1781622758,738
1781622763,762
1781622768,823
1781622773,883
1781622778,842
1781622783,874
1781622788,874
1781622793,800
1781622798,800
1781622803,800
1781622808,800
1781622813,800
1781622818,800
1781622823,800
1781622828,800
1781622833,800
1781622838,800
1781622843,800
1781622848,800
1781622853,554
1781622858,176
1781622863,0
1781622868,0
1781622873,0
1781622878,0
1781622883,0
1781622888,0
1781622893,0
1781622898,0
1781622903,0
1781622908,0
1781622913,0
1781622918,0
1781622923,0
1781622928,0
1781622933,0
1781622938,0
1781622943,0
1781622948,0
1781622953,0
1781622958,0
1781622963,0
1781622968,0
1781622973,0
1781622978,0
1781622983,0
1781622988,0
1781622993,0
1781622998,0
1781623003,0
1781623008,0
1781623013,0
