LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
22m         Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 1.424s (2.918s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 1.649s (2.614s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.42s (4.335s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.404s (1.781s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 1.455s (3.067s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.486s (3.268s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.392s (2.729s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 1.976s (4.049s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.508s (1.508s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.412s (1.412s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.445s (1.445s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 3.995s (4.449s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 2.326s (2.326s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.967s (1.967s including waiting). Image size: 4041495 bytes.
22m         Normal    Pulling                        pod/cpu-app-7644f97777-7mwm6      Pulling image "polinux/stress"
22m         Normal    Pulling                        pod/cpu-app-7644f97777-lrjr7      Pulling image "polinux/stress"
22m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.631s (1.631s including waiting). Image size: 4041495 bytes.
22m         Normal    Created                        pod/cpu-app-7644f97777-7mwm6      Created container cpu
22m         Normal    Started                        pod/cpu-app-7644f97777-lrjr7      Started container cpu
22m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.865s (1.865s including waiting). Image size: 4041495 bytes.
22m         Normal    Created                        pod/cpu-app-7644f97777-lrjr7      Created container cpu
22m         Normal    Started                        pod/cpu-app-7644f97777-7mwm6      Started container cpu
22m         Normal    Pulling                        pod/cpu-app-7644f97777-cgh4r      Pulling image "polinux/stress"
22m         Normal    Pulling                        pod/cpu-app-7644f97777-6gkxz      Pulling image "polinux/stress"
22m         Normal    Started                        pod/cpu-app-7644f97777-cgh4r      Started container cpu
22m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.69s (1.69s including waiting). Image size: 4041495 bytes.
22m         Normal    Created                        pod/cpu-app-7644f97777-cgh4r      Created container cpu
22m         Normal    Created                        pod/cpu-app-7644f97777-6gkxz      Created container cpu
22m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.757s (1.757s including waiting). Image size: 4041495 bytes.
22m         Normal    Started                        pod/cpu-app-7644f97777-6gkxz      Started container cpu
19m         Warning   BackOff                        pod/cpu-app-7644f97777-6gkxz      Back-off restarting failed container cpu in pod cpu-app-7644f97777-6gkxz_default(2b5d2702-c374-4eb4-98ca-2ca022a1b5cf)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-cgh4r      Back-off restarting failed container cpu in pod cpu-app-7644f97777-cgh4r_default(42e1e306-3ab2-4caf-8f16-389ea4e053b3)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-vfw22      Back-off restarting failed container cpu in pod cpu-app-7644f97777-vfw22_default(f8ee7632-f2ef-41cf-a1ab-67563162c586)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-g6d92      Back-off restarting failed container cpu in pod cpu-app-7644f97777-g6d92_default(5b2a04db-c15f-4fe1-9f53-1b4a9e81a7d9)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-lrjr7      Back-off restarting failed container cpu in pod cpu-app-7644f97777-lrjr7_default(87482faa-7133-4100-a6a1-6072411341c2)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-c8k8p      Back-off restarting failed container cpu in pod cpu-app-7644f97777-c8k8p_default(e0bbb294-8c86-42ae-96f0-16e138be6541)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-c67cn      Back-off restarting failed container cpu in pod cpu-app-7644f97777-c67cn_default(fd7c52bc-43ac-4936-963d-491772c9e7aa)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-xpcm5      Back-off restarting failed container cpu in pod cpu-app-7644f97777-xpcm5_default(906f69e6-bf3c-4f01-8755-96116ad0a1cb)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-bqhw2      Back-off restarting failed container cpu in pod cpu-app-7644f97777-bqhw2_default(56d611a2-7ea1-4019-a3ac-bcfa297936fe)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-vfwvn      Back-off restarting failed container cpu in pod cpu-app-7644f97777-vfwvn_default(aacf1575-2d9b-4acf-9f12-c19884e3ef63)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-579bw      Back-off restarting failed container cpu in pod cpu-app-7644f97777-579bw_default(175c262a-445d-40fb-b5b4-f37e00e6f2eb)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-7mwm6      Back-off restarting failed container cpu in pod cpu-app-7644f97777-7mwm6_default(2068eea5-50ec-4ca2-a222-c57e3be0f077)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-r9966      Back-off restarting failed container cpu in pod cpu-app-7644f97777-r9966_default(ec6b5f49-6463-42a4-831d-e51b0bf7c6a1)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-798xc      Back-off restarting failed container cpu in pod cpu-app-7644f97777-798xc_default(4bc132a0-212f-4a89-bd70-2850540779f6)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-x9nl4      Back-off restarting failed container cpu in pod cpu-app-7644f97777-x9nl4_default(539ae412-235c-4336-ba80-0ff69c9ab6f5)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-fftpf      Back-off restarting failed container cpu in pod cpu-app-7644f97777-fftpf_default(0588e87c-fdd0-43e3-9615-658693944c19)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-tl5qq      Back-off restarting failed container cpu in pod cpu-app-7644f97777-tl5qq_default(c53372d8-6ce8-4b06-b25b-8da16e2988f3)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-rr7r9      Back-off restarting failed container cpu in pod cpu-app-7644f97777-rr7r9_default(b7ad50af-3e0c-4b42-b3c8-6e68f2a024d8)
19m         Normal    Pulling                        pod/cpu-app-7644f97777-vfw22      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-bqhw2      Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.515s (1.515s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-vfw22      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.636s (1.636s including waiting). Image size: 4041495 bytes.
19m         Normal    Started                        pod/cpu-app-7644f97777-vfw22      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-bqhw2      Created container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-bqhw2      Started container cpu
19m         Normal    Pulling                        pod/cpu-app-7644f97777-c8k8p      Pulling image "polinux/stress"
19m         Warning   BackOff                        pod/cpu-app-7644f97777-sfzkn      Back-off restarting failed container cpu in pod cpu-app-7644f97777-sfzkn_default(2fc2528b-1f50-4e49-a222-7c260831338e)
19m         Normal    Pulling                        pod/cpu-app-7644f97777-vfwvn      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-579bw      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-r9966      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-798xc      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-c67cn      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-xpcm5      Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.483s (1.484s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulling                        pod/cpu-app-7644f97777-g6d92      Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.669s (1.669s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-r9966      Created container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-c8k8p      Created container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-c8k8p      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-xpcm5      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.499s (1.499s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulling                        pod/cpu-app-7644f97777-x9nl4      Pulling image "polinux/stress"
19m         Normal    Started                        pod/cpu-app-7644f97777-r9966      Started container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-xpcm5      Started container cpu
19m         Normal    Pulling                        pod/cpu-app-7644f97777-tl5qq      Pulling image "polinux/stress"
19m         Normal    Pulling                        pod/cpu-app-7644f97777-fftpf      Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.615s (2.285s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-c67cn      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 1.418s (2.918s including waiting). Image size: 4041495 bytes.
19m         Normal    Started                        pod/cpu-app-7644f97777-c67cn      Started container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.475s (1.959s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-vfwvn      Created container cpu
19m         Warning   BackOff                        pod/cpu-app-7644f97777-ngmnt      Back-off restarting failed container cpu in pod cpu-app-7644f97777-ngmnt_default(10a563d2-86e9-44b8-8b4d-d71554ef587f)
19m         Normal    Started                        pod/cpu-app-7644f97777-g6d92      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-g6d92      Created container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-tl5qq      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 1.427s (3.712s including waiting). Image size: 4041495 bytes.
19m         Normal    Started                        pod/cpu-app-7644f97777-vfwvn      Started container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-798xc      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-798xc      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.549s (2.51s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulling                        pod/cpu-app-7644f97777-rr7r9      Pulling image "polinux/stress"
19m         Normal    Started                        pod/cpu-app-7644f97777-tl5qq      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-x9nl4      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.578s (5.29s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 1.69s (2.607s including waiting). Image size: 4041495 bytes.
19m         Warning   BackOff                        pod/cpu-app-7644f97777-w2m4m      Back-off restarting failed container cpu in pod cpu-app-7644f97777-w2m4m_default(7397df9b-51f7-417f-840c-ff7dbc150c26)
19m         Normal    Created                        pod/cpu-app-7644f97777-579bw      Created container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-x9nl4      Started container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-579bw      Started container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 1.591s (4.199s including waiting). Image size: 4041495 bytes.
19m         Normal    Started                        pod/cpu-app-7644f97777-fftpf      Started container cpu
19m         Normal    Created                        pod/cpu-app-7644f97777-fftpf      Created container cpu
19m         Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.732s (3.931s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-rr7r9      Created container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-rr7r9      Started container cpu
19m         Warning   BackOff                        pod/cpu-app-7644f97777-kdp48      Back-off restarting failed container cpu in pod cpu-app-7644f97777-kdp48_default(6f0fde56-e5b9-4f6d-b2d0-d641152a8d47)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-zzsjp      Back-off restarting failed container cpu in pod cpu-app-7644f97777-zzsjp_default(af6216d2-433f-4a36-ac27-91677083747c)
19m         Warning   BackOff                        pod/cpu-app-7644f97777-n42xv      Back-off restarting failed container cpu in pod cpu-app-7644f97777-n42xv_default(0cdedecc-2031-4d73-812f-54cfbe9695b0)
19m         Normal    Pulling                        pod/cpu-app-7644f97777-sfzkn      Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.604s (1.604s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-7644f97777-sfzkn      Created container cpu
19m         Normal    Started                        pod/cpu-app-7644f97777-sfzkn      Started container cpu
19m         Normal    Pulling                        pod/cpu-app-7644f97777-ngmnt      Pulling image "polinux/stress"
18m         Normal    Pulling                        pod/cpu-app-7644f97777-w2m4m      Pulling image "polinux/stress"
18m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.609s (1.609s including waiting). Image size: 4041495 bytes.
18m         Normal    Created                        pod/cpu-app-7644f97777-w2m4m      Created container cpu
18m         Normal    Created                        pod/cpu-app-7644f97777-ngmnt      Created container cpu
18m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.616s (1.616s including waiting). Image size: 4041495 bytes.
18m         Normal    Started                        pod/cpu-app-7644f97777-w2m4m      Started container cpu
18m         Normal    Started                        pod/cpu-app-7644f97777-ngmnt      Started container cpu
18m         Normal    Pulling                        pod/cpu-app-7644f97777-kdp48      Pulling image "polinux/stress"
18m         Normal    Pulling                        pod/cpu-app-7644f97777-zzsjp      Pulling image "polinux/stress"
18m         Normal    Started                        pod/cpu-app-7644f97777-kdp48      Started container cpu
18m         Normal    Created                        pod/cpu-app-7644f97777-kdp48      Created container cpu
18m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.563s (1.563s including waiting). Image size: 4041495 bytes.
18m         Normal    Pulling                        pod/cpu-app-7644f97777-n42xv      Pulling image "polinux/stress"
18m         Normal    Created                        pod/cpu-app-7644f97777-zzsjp      Created container cpu
18m         Normal    Started                        pod/cpu-app-7644f97777-zzsjp      Started container cpu
18m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 1.704s (1.704s including waiting). Image size: 4041495 bytes.
18m         Normal    Created                        pod/cpu-app-7644f97777-n42xv      Created container cpu
18m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 2.47s (2.47s including waiting). Image size: 4041495 bytes.
18m         Normal    Started                        pod/cpu-app-7644f97777-n42xv      Started container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-r9966      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-sfzkn      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-798xc      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-579bw      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-fftpf      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-bqhw2      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-x9nl4      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-rr7r9      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-tl5qq      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-w2m4m      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-c67cn      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-c8k8p      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-g6d92      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-vfw22      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-ngmnt      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-vfwvn      Stopping container cpu
18m         Normal    Killing                        pod/cpu-app-7644f97777-xpcm5      Stopping container cpu
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-qkfks
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-phktm
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-qkfks      Successfully assigned default/cpu-app-7644f97777-qkfks to kind-worker2
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-lq5dm      Successfully assigned default/cpu-app-7644f97777-lq5dm to kind-worker
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-pfdl4
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-lq5dm
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-phktm      Successfully assigned default/cpu-app-7644f97777-phktm to kind-worker3
16m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 4
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-pfdl4      Successfully assigned default/cpu-app-7644f97777-pfdl4 to kind-worker
16m         Normal    Pulled                         pod/cpu-app-7644f97777-phktm      Successfully pulled image "polinux/stress" in 1.683s (1.683s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-lq5dm      Successfully pulled image "polinux/stress" in 1.703s (1.703s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-qkfks      Successfully pulled image "polinux/stress" in 2.2s (2.2s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-pfdl4      Successfully pulled image "polinux/stress" in 1.738s (3.42s including waiting). Image size: 4041495 bytes.
15m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-w7jmv
15m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-b4h94
15m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-gfs86
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 8 from 4
15m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-5sjzj
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-b4h94      Successfully assigned default/cpu-app-7644f97777-b4h94 to kind-worker3
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 8; reason: cpu resource utilization (percentage of request) above target
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-5sjzj      Successfully assigned default/cpu-app-7644f97777-5sjzj to kind-worker2
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-gfs86      Successfully assigned default/cpu-app-7644f97777-gfs86 to kind-worker
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-w7jmv      Successfully assigned default/cpu-app-7644f97777-w7jmv to kind-worker2
15m         Normal    Pulled                         pod/cpu-app-7644f97777-b4h94      Successfully pulled image "polinux/stress" in 1.483s (1.483s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-gfs86      Successfully pulled image "polinux/stress" in 1.974s (1.974s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-w7jmv      Successfully pulled image "polinux/stress" in 2.133s (2.133s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-5sjzj      Successfully pulled image "polinux/stress" in 1.769s (3.879s including waiting). Image size: 4041495 bytes.
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-6tx4b      Successfully assigned default/cpu-app-7644f97777-6tx4b to kind-worker
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-h546j      Successfully assigned default/cpu-app-7644f97777-h546j to kind-worker3
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-k2j6j      Successfully assigned default/cpu-app-7644f97777-k2j6j to kind-worker3
15m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-h546j
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-dtmcl      Successfully assigned default/cpu-app-7644f97777-dtmcl to kind-worker2
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 14; reason: cpu resource utilization (percentage of request) above target
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-fxmwm      Successfully assigned default/cpu-app-7644f97777-fxmwm to kind-worker
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 14 from 8
15m         Normal    Scheduled                      pod/cpu-app-7644f97777-7qg9k      Successfully assigned default/cpu-app-7644f97777-7qg9k to kind-worker2
15m         Normal    Pulled                         pod/cpu-app-7644f97777-h546j      Successfully pulled image "polinux/stress" in 1.615s (1.615s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-6tx4b      Successfully pulled image "polinux/stress" in 1.559s (1.559s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-7qg9k      Successfully pulled image "polinux/stress" in 1.531s (1.531s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-fxmwm      Successfully pulled image "polinux/stress" in 1.61s (3.083s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-dtmcl      Successfully pulled image "polinux/stress" in 1.64s (3.135s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-k2j6j      Successfully pulled image "polinux/stress" in 1.644s (3.096s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-pfdl4      Successfully pulled image "polinux/stress" in 2.084s (2.084s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-qkfks      Successfully pulled image "polinux/stress" in 1.613s (1.613s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-phktm      Successfully pulled image "polinux/stress" in 2.189s (2.189s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-lq5dm      Successfully pulled image "polinux/stress" in 3.071s (4.153s including waiting). Image size: 4041495 bytes.
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: cpu resource utilization (percentage of request) above target
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-478vs      Successfully assigned default/cpu-app-7644f97777-478vs to kind-worker
14m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     (combined from similar events): Created pod: cpu-app-7644f97777-nnc7f
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-phxbl      Successfully assigned default/cpu-app-7644f97777-phxbl to kind-worker2
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-wpwsj      Successfully assigned default/cpu-app-7644f97777-wpwsj to kind-worker
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-kvlwh      Successfully assigned default/cpu-app-7644f97777-kvlwh to kind-worker3
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-8f447      Successfully assigned default/cpu-app-7644f97777-8f447 to kind-worker3
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-vg85w      Successfully assigned default/cpu-app-7644f97777-vg85w to kind-worker2
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-b9bvc      Successfully assigned default/cpu-app-7644f97777-b9bvc to kind-worker
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-9rvmc      Successfully assigned default/cpu-app-7644f97777-9rvmc to kind-worker3
14m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 24 from 14
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-nnc7f      Successfully assigned default/cpu-app-7644f97777-nnc7f to kind-worker3
14m         Normal    Scheduled                      pod/cpu-app-7644f97777-z8cfs      Successfully assigned default/cpu-app-7644f97777-z8cfs to kind-worker2
14m         Normal    Pulled                         pod/cpu-app-7644f97777-z8cfs      Successfully pulled image "polinux/stress" in 1.856s (1.856s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-b9bvc      Successfully pulled image "polinux/stress" in 1.754s (1.754s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-8f447      Successfully pulled image "polinux/stress" in 1.874s (1.874s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-vg85w      Successfully pulled image "polinux/stress" in 1.841s (3.395s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-9rvmc      Successfully pulled image "polinux/stress" in 1.72s (3.312s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-wpwsj      Successfully pulled image "polinux/stress" in 1.767s (3.321s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-phxbl      Successfully pulled image "polinux/stress" in 1.934s (5.227s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-nnc7f      Successfully pulled image "polinux/stress" in 1.861s (5.167s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-478vs      Successfully pulled image "polinux/stress" in 1.85s (5.024s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-kvlwh      Successfully pulled image "polinux/stress" in 2.399s (7.536s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-nnc7f      Successfully pulled image "polinux/stress" in 1.946s (1.946s including waiting). Image size: 4041495 bytes.
