timestamp,metric,pod,value
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-z9b4k,4299
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-pmgg4,4397
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-wqscd,4324
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-d549j,4147
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-4rhdr,3643
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-ff5ms,3738
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-rftbl,3457
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-dkzt8,2887
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-qxfn7,2805
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-ztbc2,2838
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-29phc,2901
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-fw8qn,2756
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-btlgz,2881
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-q5pcf,2647
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,2889
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,2612
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-8bm5p,2638
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,2540
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-c5t7h,1856
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-4x2cs,1891
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-knq4h,1903
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-vsfnp,1879
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-99bvx,1876
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,0
2026-02-17T15:31:41+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-z9b4k,4299
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-pmgg4,4397
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-wqscd,4324
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-d549j,4147
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-4rhdr,3643
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-ff5ms,3738
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-rftbl,3457
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-dkzt8,2887
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-qxfn7,2805
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-ztbc2,2838
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-29phc,2901
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-fw8qn,2756
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-btlgz,2881
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-q5pcf,2647
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,2925
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,2612
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-8bm5p,2638
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,2540
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-c5t7h,1856
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-4x2cs,1891
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-knq4h,1903
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-vsfnp,1879
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-99bvx,1876
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,0
2026-02-17T15:31:46+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,14
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-z9b4k,4299
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-pmgg4,4397
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-wqscd,4324
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-d549j,4147
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-4rhdr,3643
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-ff5ms,3738
2026-02-17T15:31:51+05:30,http_requests_total,cpu-app-bcc7f4b9c-rftbl,3457
