LAST SEEN   TYPE     REASON                    OBJECT                                                MESSAGE
3m48s       Normal   Started                   pod/websocket-server-56c97f4c7-zztdw                  Started container websocket-server
3m48s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                 Created pod: websocket-server-56c97f4c7-k2s85
3m48s       Normal   Pulled                    pod/websocket-server-56c97f4c7-zztdw                  Container image "websocket-server-instrumented:latest" already present on machine
3m48s       Normal   ScalingReplicaSet         deployment/websocket-server                           Scaled up replica set websocket-server-56c97f4c7 to 7 from 5
3m48s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-zztdw                  Successfully assigned default/websocket-server-56c97f4c7-zztdw to exp-d-hpa-custom-worker
3m48s       Normal   SuccessfulRescale         horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 7; reason: pods metric active_connections_per_pod above target
3m48s       Normal   Created                   pod/websocket-server-56c97f4c7-zztdw                  Created container: websocket-server
3m33s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                 (combined from similar events): Created pod: websocket-server-56c97f4c7-94jpr
3m48s       Normal   Started                   pod/websocket-server-56c97f4c7-k2s85                  Started container websocket-server
3m48s       Normal   Created                   pod/websocket-server-56c97f4c7-k2s85                  Created container: websocket-server
3m48s       Normal   Pulled                    pod/websocket-server-56c97f4c7-k2s85                  Container image "websocket-server-instrumented:latest" already present on machine
3m48s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-k2s85                  Successfully assigned default/websocket-server-56c97f4c7-k2s85 to exp-d-hpa-custom-worker
3m33s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-94jpr                  Successfully assigned default/websocket-server-56c97f4c7-94jpr to exp-d-hpa-custom-worker
3m33s       Normal   Created                   pod/websocket-server-56c97f4c7-94jpr                  Created container: websocket-server
3m33s       Normal   Started                   pod/websocket-server-56c97f4c7-94jpr                  Started container websocket-server
3m33s       Normal   ScalingReplicaSet         deployment/websocket-server                           Scaled up replica set websocket-server-56c97f4c7 to 8 from 7
3m33s       Normal   Pulled                    pod/websocket-server-56c97f4c7-94jpr                  Container image "websocket-server-instrumented:latest" already present on machine
3m          Normal   Killing                   pod/websocket-loadgen-cpkk6                           Stopping container websocket-loadgen
33s         Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-k2s85
33s         Normal   Killing                   pod/websocket-server-56c97f4c7-94jpr                  Stopping container websocket-server
33s         Normal   Killing                   pod/websocket-server-56c97f4c7-k2s85                  Stopping container websocket-server
33s         Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-94jpr
18s         Normal   SuccessfulRescale         horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 4; reason: All metrics below target
18s         Normal   Killing                   pod/websocket-server-56c97f4c7-lx9h8                  Stopping container websocket-server
18s         Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-zztdw
18s         Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-lx9h8
18s         Normal   Killing                   pod/websocket-server-56c97f4c7-zztdw                  Stopping container websocket-server
3s          Normal   ScalingReplicaSet         deployment/websocket-server                           (combined from similar events): Scaled down replica set websocket-server-56c97f4c7 to 2 from 4
3s          Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-mpnbs
3s          Normal   SuccessfulDelete          replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-dcjbm
3s          Normal   SuccessfulRescale         horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 2; reason: All metrics below target
3s          Normal   Killing                   pod/websocket-server-56c97f4c7-mpnbs                  Stopping container websocket-server
3s          Normal   Killing                   pod/websocket-server-56c97f4c7-dcjbm                  Stopping container websocket-server
