timestamp,active_connections
1781610617,0
1781610622,0
1781610627,0
1781610632,0
1781610637,0
1781610642,35
1781610647,78
1781610653,78
1781610658,148
1781610663,207
1781610668,207
1781610673,282
1781610678,332
1781610683,332
1781610688,412
1781610693,473
1781610698,473
1781610703,573
1781610708,619
1781610713,637
1781610718,692
1781610723,737
1781610728,749
1781610733,795
1781610738,800
1781610743,800
1781610748,800
1781610753,800
1781610758,800
1781610763,800
1781610768,800
1781610773,800
1781610778,800
1781610783,800
1781610788,800
1781610793,800
1781610798,800
1781610803,800
1781610808,800
1781610813,800
1781610818,770
1781610823,124
1781610828,0
1781610833,0
1781610838,0
1781610843,0
1781610848,0
1781610853,0
1781610858,0
1781610863,0
1781610868,0
1781610873,0
1781610878,3
1781610883,28
1781610888,59
1781610893,92
1781610898,164
1781610903,196
1781610908,220
1781610913,298
1781610918,332
1781610923,375
1781610928,444
1781610933,480
1781610938,497
1781610943,565
1781610948,679
1781610953,705
1781610958,716
1781610963,832
1781610968,824
1781610973,794
1781610978,800
1781610983,800
1781610988,800
1781610993,800
1781610998,800
1781611003,800
1781611008,800
1781611013,800
1781611018,800
1781611023,800
1781611028,800
1781611033,800
1781611039,800
1781611044,800
1781611049,800
1781611054,800
1781611059,628
1781611064,272
1781611069,0
1781611074,0
1781611079,0
1781611084,0
1781611089,0
1781611094,0
1781611099,0
1781611104,0
1781611109,0
1781611114,0
1781611119,0
1781611124,0
1781611129,0
1781611134,0
1781611139,0
1781611144,0
1781611149,0
1781611154,0
1781611159,0
1781611164,0
1781611169,0
1781611174,0
1781611179,0
1781611184,0
1781611189,0
