timestamp,active_connections
1781614564,0
1781614569,0
1781614574,0
1781614579,0
1781614584,16
1781614589,16
1781614594,58
1781614599,132
1781614604,132
1781614609,191
1781614614,266
1781614619,266
1781614624,327
1781614629,401
1781614634,416
1781614639,446
1781614644,514
1781614649,558
1781614654,582
1781614659,652
1781614664,696
1781614669,725
1781614674,770
1781614679,792
1781614684,800
1781614689,800
1781614694,800
1781614699,800
1781614704,800
1781614709,800
1781614714,800
1781614719,800
1781614724,800
1781614729,800
1781614734,800
1781614739,800
1781614744,800
1781614749,800
1781614754,800
1781614759,800
1781614765,362
1781614770,253
1781614775,0
1781614780,0
1781614785,0
1781614790,0
1781614795,0
1781614800,0
1781614805,0
1781614810,0
1781614815,0
1781614820,0
1781614825,0
1781614830,0
1781614835,0
1781614840,0
1781614845,0
1781614850,0
1781614855,0
1781614860,0
1781614865,0
1781614870,0
1781614875,0
1781614880,0
1781614885,0
1781614890,0
1781614895,0
1781614900,0
1781614905,0
1781614910,0
1781614915,11
1781614920,17
1781614925,55
1781614930,118
1781614935,135
1781614940,185
1781614945,254
1781614950,269
1781614955,317
1781614960,411
1781614965,411
1781614970,444
1781614975,544
1781614980,544
1781614985,585
1781614990,743
1781614995,693
1781615000,781
1781615005,821
1781615010,792
1781615015,800
1781615020,800
1781615025,800
1781615030,800
1781615035,800
1781615040,800
1781615045,800
1781615050,800
1781615055,800
1781615060,800
1781615065,800
1781615070,800
1781615075,800
1781615080,800
1781615085,800
1781615090,800
1781615095,229
1781615100,229
1781615105,0
1781615110,0
1781615115,0
1781615120,0
1781615125,0
1781615130,0
1781615135,0
1781615140,0
1781615145,0
1781615150,0
1781615155,0
1781615160,0
1781615165,0
1781615170,0
1781615175,0
1781615181,0
1781615186,0
1781615191,0
1781615196,0
1781615201,0
1781615206,0
1781615211,0
1781615216,0
1781615221,0
1781615226,0
1781615231,0
1781615236,0
1781615241,0
1781615246,0
1781615251,0
1781615256,0
1781615261,0
1781615266,0
1781615271,0
1781615276,0
1781615281,0
1781615286,0
1781615291,0
1781615296,0
1781615301,0
1781615306,0
1781615311,0
1781615316,0
