LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
29m         Normal    Created                        pod/cpu-app-bcc7f4b9c-p6lp5       Container created
29m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jg2cf       Container started
29m         Normal    Created                        pod/cpu-app-bcc7f4b9c-7g7sr       Container created
29m         Normal    Started                        pod/cpu-app-bcc7f4b9c-7g7sr       Container started
29m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wsfmx       Readiness probe failed: Get "http://10.244.3.5:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
29m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-7s5xn       Successfully assigned default/cpu-app-bcc7f4b9c-7s5xn to kind-worker2
29m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 21 to 24
29m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-vgpzc       Successfully assigned default/cpu-app-bcc7f4b9c-vgpzc to kind-worker
29m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-dtpzs       Successfully assigned default/cpu-app-bcc7f4b9c-dtpzs to kind-worker3
29m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: pods metric http_requests_per_second above target
29m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      (combined from similar events): Created pod: cpu-app-bcc7f4b9c-vgpzc
29m         Normal    Created                        pod/cpu-app-bcc7f4b9c-vgpzc       Container created
29m         Normal    Started                        pod/cpu-app-bcc7f4b9c-vgpzc       Container started
29m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-dtpzs       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
29m         Normal    Started                        pod/cpu-app-bcc7f4b9c-dtpzs       Container started
29m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-7s5xn       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
29m         Normal    Created                        pod/cpu-app-bcc7f4b9c-7s5xn       Container created
29m         Normal    Started                        pod/cpu-app-bcc7f4b9c-7s5xn       Container started
29m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-vgpzc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
29m         Normal    Created                        pod/cpu-app-bcc7f4b9c-dtpzs       Container created
27m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-z8cqg       Readiness probe failed: Get "http://10.244.3.7:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-kgtj4       Readiness probe failed: Get "http://10.244.2.6:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-fxr9q       Readiness probe failed: Get "http://10.244.1.8:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-xrw2c       Readiness probe failed: Get "http://10.244.1.7:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jfn4r       Readiness probe failed: Get "http://10.244.2.5:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-7g7sr       Readiness probe failed: Get "http://10.244.1.10:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-p6lp5       Readiness probe failed: Get "http://10.244.2.9:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-vgpzc       Readiness probe failed: Get "http://10.244.3.10:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nwkjh       Readiness probe failed: Get "http://10.244.2.8:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8l272       Readiness probe failed: Get "http://10.244.3.4:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-vxqzk       Readiness probe failed: Get "http://10.244.2.4:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-dtpzs       Readiness probe failed: Get "http://10.244.1.11:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
19m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8hlcf       Readiness probe failed: Get "http://10.244.1.5:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wsfmx       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-z8cqg       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xznf8       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-p6lp5       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fxr9q       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jgl5z       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jc492       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-98dfw       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-95jzm       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-dtpzs       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8l272       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-nwkjh       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8hlcf       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-h8s6p       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-7s5xn       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jfn4r       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jg2cf       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-vgpzc       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-4g88n       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-7g7sr       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-vxqzk       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-bn95p       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-kgtj4       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xrw2c       Stopping container cpu-http
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-bxk2h
17m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-qqfqx       Successfully assigned default/cpu-app-bcc7f4b9c-qqfqx to kind-worker2
17m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-bxk2h       Successfully assigned default/cpu-app-bcc7f4b9c-bxk2h to kind-worker3
17m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-qqfqx
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-vg9x8
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-ftnrr
17m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-vg9x8       Successfully assigned default/cpu-app-bcc7f4b9c-vg9x8 to kind-worker3
17m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-ftnrr       Successfully assigned default/cpu-app-bcc7f4b9c-ftnrr to kind-worker
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-qqfqx       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-qqfqx       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-bxk2h       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-ftnrr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-vg9x8       Container started
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-vg9x8       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-vg9x8       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-ftnrr       Container created
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-ftnrr       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-bxk2h       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-qqfqx       Container started
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-bxk2h       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
16m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
15m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-2gsfs       Successfully assigned default/cpu-app-bcc7f4b9c-2gsfs to kind-worker2
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 5
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-2gsfs
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 5; reason: pods metric http_requests_per_second above target
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-2gsfs       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-2gsfs       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-2gsfs       Container started
15m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-vg9x8       Readiness probe failed: Get "http://10.244.1.13:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-qk8s2       Container created
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 5 to 6
15m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-qk8s2       Successfully assigned default/cpu-app-bcc7f4b9c-qk8s2 to kind-worker
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 6; reason: pods metric http_requests_per_second above target
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-qk8s2
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-qk8s2       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
