timestamp,metric,pod,value
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-qxfn7,6997
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,6845
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2p7n,4172
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-prgtp,4214
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-8fv28,4245
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-k42k5,4068
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:49:50+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-qxfn7,6997
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,6845
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2p7n,4172
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-prgtp,4214
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-8fv28,4245
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-k42k5,4068
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:49:55+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-qxfn7,6997
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,6845
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2p7n,4172
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-prgtp,4214
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-8fv28,4245
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-k42k5,4068
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:50:00+05:30,http_requests_total,cpu-app-bcc7f4b9c-dfkkv,60
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,6845
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-prgtp,4214
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-8fv28,4245
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-k42k5,4068
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:50:05+05:30,http_requests_total,cpu-app-bcc7f4b9c-dfkkv,60
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-sngfb,6845
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-k42k5,4068
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:50:11+05:30,http_requests_total,cpu-app-bcc7f4b9c-dfkkv,60
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-rbgz8,4242
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-97pdg,4147
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-v9lp7,0
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-5cppb,0
2026-02-17T15:50:16+05:30,http_requests_total,cpu-app-bcc7f4b9c-dfkkv,60
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-bdtsg,6941
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-wf5fq,6627
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-lz6bp,4199
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-dvlxx,4227
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-4z94b,4105
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-wnwsc,4199
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-9gf57,4098
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-djdsc,4227
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-xc2t2,4138
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-j2rgl,4205
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-fcdxt,4218
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-rrn7s,4192
2026-02-17T15:50:21+05:30,http_requests_total,cpu-app-bcc7f4b9c-6q6qf,0
