timestamp,pod,cpu,memory
2026-02-25T16:17:27+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:27+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:32+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:32+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:32+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:32+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:32+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:37+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:37+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:37+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:37+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:37+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:42+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:42+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:42+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:42+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:42+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:47+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:47+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:47+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:47+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:47+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:52+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:52+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:52+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:52+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:52+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:17:57+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:17:57+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:17:57+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:17:57+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:17:57+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:18:02+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:18:02+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:18:02+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:18:02+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:18:02+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:18:07+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:18:07+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:18:07+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:18:07+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:18:07+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:18:12+05:30,cpu-app-bcc7f4b9c-2gsfs,94m,13Mi
2026-02-25T16:18:12+05:30,cpu-app-bcc7f4b9c-bxk2h,152m,15Mi
2026-02-25T16:18:12+05:30,cpu-app-bcc7f4b9c-ftnrr,191m,13Mi
2026-02-25T16:18:12+05:30,cpu-app-bcc7f4b9c-qqfqx,187m,15Mi
2026-02-25T16:18:12+05:30,cpu-app-bcc7f4b9c-vg9x8,192m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:17+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:22+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:27+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:32+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:37+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:42+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:47+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:53+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:18:58+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:19:03+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:19:08+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-2gsfs,101m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-8c648,16m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-97z7x,21m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-bxk2h,126m,15Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-ftnrr,139m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-jrvr7,16m,15Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-qk8s2,65m,14Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-qqfqx,119m,14Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-v9wm7,22m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-vg9x8,123m,15Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-xxhbr,12m,13Mi
2026-02-25T16:19:13+05:30,cpu-app-bcc7f4b9c-zfp9z,17m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-2gsfs,5m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-8c648,8m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-97z7x,6m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-bxk2h,10m,15Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-ftnrr,6m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-jrvr7,11m,14Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-qk8s2,7m,14Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-qqfqx,7m,14Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-v9wm7,12m,13Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-vg9x8,13m,15Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-xxhbr,6m,14Mi
2026-02-25T16:19:18+05:30,cpu-app-bcc7f4b9c-zfp9z,10m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-2gsfs,5m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-8c648,8m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-97z7x,6m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-bxk2h,10m,15Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-ftnrr,6m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-jrvr7,11m,14Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-qk8s2,7m,14Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-qqfqx,7m,14Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-v9wm7,12m,13Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-vg9x8,13m,15Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-xxhbr,6m,14Mi
2026-02-25T16:19:23+05:30,cpu-app-bcc7f4b9c-zfp9z,10m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-2gsfs,5m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-8c648,8m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-97z7x,6m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-bxk2h,10m,15Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-ftnrr,6m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-jrvr7,11m,14Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-qk8s2,7m,14Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-qqfqx,7m,14Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-v9wm7,12m,13Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-vg9x8,13m,15Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-xxhbr,6m,14Mi
2026-02-25T16:19:28+05:30,cpu-app-bcc7f4b9c-zfp9z,10m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-2gsfs,5m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-8c648,8m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-97z7x,6m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-bxk2h,10m,15Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-ftnrr,6m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-jrvr7,11m,14Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-qk8s2,7m,14Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-qqfqx,7m,14Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-v9wm7,12m,13Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-vg9x8,13m,15Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-xxhbr,6m,14Mi
2026-02-25T16:19:33+05:30,cpu-app-bcc7f4b9c-zfp9z,10m,13Mi
2026-02-25T16:19:38+05:30,cpu-app-bcc7f4b9c-2gsfs,5m,13Mi
2026-02-25T16:19:38+05:30,cpu-app-bcc7f4b9c-8c648,8m,13Mi
2026-02-25T16:19:38+05:30,cpu-app-bcc7f4b9c-97z7x,6m,13Mi
