LAST SEEN   TYPE     REASON                    OBJECT                                                   MESSAGE
9m43s       Normal   KEDAScalersStarted        scaledobject/websocket-keda-scaler                       Scaler prometheus is built.
9m30s       Normal   Started                   pod/websocket-loadgen-2h79v                              Started container websocket-loadgen
9m30s       Normal   Created                   pod/websocket-loadgen-2h79v                              Created container: websocket-loadgen
9m30s       Normal   Pulled                    pod/websocket-loadgen-2h79v                              Container image "websocket-loadgen:latest" already present on machine
9m30s       Normal   Scheduled                 pod/websocket-loadgen-2h79v                              Successfully assigned default/websocket-loadgen-2h79v to exp-e-keda-worker
9m30s       Normal   SuccessfulCreate          job/websocket-loadgen                                    Created pod: websocket-loadgen-2h79v
8m43s       Normal   Started                   pod/websocket-server-56c97f4c7-zcnhh                     Started container websocket-server
8m43s       Normal   Created                   pod/websocket-server-56c97f4c7-zcnhh                     Created container: websocket-server
8m43s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
8m43s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-46vvz                     Successfully assigned default/websocket-server-56c97f4c7-46vvz to exp-e-keda-worker
8m43s       Normal   Pulled                    pod/websocket-server-56c97f4c7-46vvz                     Container image "websocket-server-instrumented:latest" already present on machine
8m43s       Normal   Created                   pod/websocket-server-56c97f4c7-46vvz                     Created container: websocket-server
8m43s       Normal   Started                   pod/websocket-server-56c97f4c7-46vvz                     Started container websocket-server
8m43s       Normal   Pulled                    pod/websocket-server-56c97f4c7-zcnhh                     Container image "websocket-server-instrumented:latest" already present on machine
8m43s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-zcnhh                     Successfully assigned default/websocket-server-56c97f4c7-zcnhh to exp-e-keda-worker
8m43s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-46vvz
8m43s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-zcnhh
8m43s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 4 from 2
8m13s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 6; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
8m13s       Normal   Pulled                    pod/websocket-server-56c97f4c7-gr6m4                     Container image "websocket-server-instrumented:latest" already present on machine
8m13s       Normal   Started                   pod/websocket-server-56c97f4c7-n8cdv                     Started container websocket-server
8m13s       Normal   Pulled                    pod/websocket-server-56c97f4c7-n8cdv                     Container image "websocket-server-instrumented:latest" already present on machine
8m13s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-n8cdv                     Successfully assigned default/websocket-server-56c97f4c7-n8cdv to exp-e-keda-worker
8m13s       Normal   Started                   pod/websocket-server-56c97f4c7-gr6m4                     Started container websocket-server
8m13s       Normal   Created                   pod/websocket-server-56c97f4c7-gr6m4                     Created container: websocket-server
8m13s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 6 from 4
8m13s       Normal   Created                   pod/websocket-server-56c97f4c7-n8cdv                     Created container: websocket-server
8m13s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-gr6m4
8m13s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-n8cdv
8m13s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-gr6m4                     Successfully assigned default/websocket-server-56c97f4c7-gr6m4 to exp-e-keda-worker
7m58s       Normal   Pulled                    pod/websocket-server-56c97f4c7-t9b7j                     Container image "websocket-server-instrumented:latest" already present on machine
7m58s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-t9b7j
7m58s       Normal   Started                   pod/websocket-server-56c97f4c7-z8frn                     Started container websocket-server
7m58s       Normal   Pulled                    pod/websocket-server-56c97f4c7-z8frn                     Container image "websocket-server-instrumented:latest" already present on machine
7m58s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-z8frn                     Successfully assigned default/websocket-server-56c97f4c7-z8frn to exp-e-keda-worker
7m58s       Normal   Created                   pod/websocket-server-56c97f4c7-z8frn                     Created container: websocket-server
7m58s       Normal   ScalingReplicaSet         deployment/websocket-server                              Scaled up replica set websocket-server-56c97f4c7 to 8 from 6
7m58s       Normal   Scheduled                 pod/websocket-server-56c97f4c7-t9b7j                     Successfully assigned default/websocket-server-56c97f4c7-t9b7j to exp-e-keda-worker
7m58s       Normal   SuccessfulRescale         horizontalpodautoscaler/keda-hpa-websocket-keda-scaler   New size: 8; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: websocket-keda-scaler,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
7m58s       Normal   SuccessfulCreate          replicaset/websocket-server-56c97f4c7                    Created pod: websocket-server-56c97f4c7-z8frn
7m58s       Normal   Started                   pod/websocket-server-56c97f4c7-t9b7j                     Started container websocket-server
7m58s       Normal   Created                   pod/websocket-server-56c97f4c7-t9b7j                     Created container: websocket-server
7m          Normal   Killing                   pod/websocket-loadgen-2h79v                              Stopping container websocket-loadgen
5m30s       Normal   SuccessfulCreate          job/websocket-loadgen                                    Created pod: websocket-loadgen-lh2qv
5m30s       Normal   Scheduled                 pod/websocket-loadgen-lh2qv                              Successfully assigned default/websocket-loadgen-lh2qv to exp-e-keda-worker
5m30s       Normal   Pulled                    pod/websocket-loadgen-lh2qv                              Container image "websocket-loadgen:latest" already present on machine
5m30s       Normal   Created                   pod/websocket-loadgen-lh2qv                              Created container: websocket-loadgen
5m30s       Normal   Started                   pod/websocket-loadgen-lh2qv                              Started container websocket-loadgen
3m          Normal   Killing                   pod/websocket-loadgen-lh2qv                              Stopping container websocket-loadgen
