timestamp,total_rps,per_pod_avg_rps
2026-02-25T13:13:14+05:30,2.066666666666667,2.066666666666667
2026-02-25T13:13:19+05:30,,
2026-02-25T13:13:24+05:30,,
2026-02-25T13:13:29+05:30,,
2026-02-25T13:13:34+05:30,3,3
2026-02-25T13:13:39+05:30,9.75,3.25
2026-02-25T13:13:44+05:30,9.75,3.25
2026-02-25T13:13:49+05:30,9.75,3.25
2026-02-25T13:13:54+05:30,9.75,3.25
2026-02-25T13:14:00+05:30,9.75,3.25
