timestamp,active_connections
1781615341,0
1781615346,0
1781615351,0
1781615356,0
1781615361,0
1781615366,53
1781615371,53
1781615376,53
1781615381,187
1781615386,187
1781615391,187
1781615396,320
1781615401,320
1781615406,320
1781615411,459
1781615416,459
1781615421,459
1781615426,568
1781615431,604
1781615436,604
1781615441,693
1781615446,736
1781615451,736
1781615457,791
1781615462,800
1781615467,800
1781615472,800
1781615477,800
1781615482,800
1781615487,800
1781615492,800
1781615497,800
1781615502,800
1781615507,800
1781615512,800
1781615517,800
1781615522,800
1781615527,800
1781615532,800
1781615537,800
1781615542,800
1781615547,88
1781615552,0
1781615557,0
1781615562,0
1781615567,0
1781615572,0
1781615577,0
1781615582,0
1781615587,0
1781615592,0
1781615597,0
1781615602,0
1781615607,0
1781615612,0
1781615617,0
1781615622,0
1781615627,0
1781615632,0
1781615637,0
1781615642,0
1781615647,0
1781615652,0
1781615657,0
1781615662,0
1781615667,0
1781615672,0
1781615677,0
1781615682,0
1781615687,0
1781615692,0
1781615697,0
1781615702,0
1781615707,0
1781615712,24
1781615717,67
1781615722,67
1781615727,163
1781615732,193
1781615737,195
1781615742,307
1781615747,316
1781615752,316
1781615757,415
1781615762,529
1781615767,595
1781615772,693
1781615777,726
1781615782,769
1781615787,716
1781615792,725
1781615797,759
1781615802,791
1781615807,800
1781615812,800
1781615817,800
1781615822,800
1781615827,800
1781615832,800
1781615837,800
1781615842,800
1781615847,800
1781615852,800
1781615857,800
1781615862,800
1781615867,800
1781615872,800
1781615877,800
1781615882,800
1781615887,544
1781615892,247
1781615898,0
1781615903,0
1781615908,0
1781615913,0
1781615918,0
1781615923,0
1781615928,0
1781615933,0
1781615938,0
1781615943,0
1781615948,0
1781615953,0
1781615958,0
1781615963,0
1781615968,0
1781615973,0
1781615978,0
1781615983,0
1781615988,0
1781615993,0
1781615998,0
1781616003,0
1781616008,0
1781616013,0
1781616018,0
1781616023,0
1781616028,0
1781616033,0
1781616038,0
1781616043,0
1781616048,0
1781616053,0
1781616058,0
1781616063,0
1781616068,0
1781616073,0
1781616078,0
1781616083,0
1781616088,0
1781616093,0
1781616098,0
1781616103,0
1781616108,0
