timestamp,active_connections
1781611817,0
1781611822,0
1781611827,0
1781611832,0
1781611837,0
1781611842,27
1781611847,27
1781611852,92
1781611857,158
1781611862,158
1781611867,218
1781611872,291
1781611877,291
1781611882,369
1781611887,418
1781611892,435
1781611897,521
1781611902,542
1781611907,563
1781611912,655
1781611917,680
1781611922,702
1781611927,784
1781611932,794
1781611937,800
1781611942,800
1781611948,800
1781611953,800
1781611958,800
1781611963,800
1781611968,800
1781611973,800
1781611978,800
1781611983,800
1781611988,800
1781611993,800
1781611998,800
1781612003,800
1781612008,800
1781612013,800
1781612018,685
1781612023,414
1781612028,0
1781612033,0
1781612038,0
1781612043,0
1781612048,0
1781612053,0
1781612058,0
1781612063,0
1781612068,0
1781612073,0
1781612078,0
1781612083,0
1781612088,0
1781612093,0
1781612098,0
1781612103,0
1781612108,6
1781612113,11
1781612118,52
1781612123,115
1781612128,137
1781612133,180
1781612138,254
1781612143,266
1781612148,307
1781612153,369
1781612158,422
1781612163,451
1781612168,508
1781612173,572
1781612178,636
1781612183,760
1781612188,850
1781612193,825
1781612198,753
1781612203,798
1781612208,799
1781612213,800
1781612218,800
1781612223,800
1781612228,800
1781612233,800
1781612238,800
1781612243,800
1781612248,800
1781612253,800
1781612258,800
1781612263,800
1781612268,800
1781612273,800
1781612278,800
1781612283,800
1781612288,512
1781612293,180
1781612298,0
1781612303,0
1781612309,0
1781612314,0
1781612319,0
1781612324,0
1781612329,0
1781612334,0
1781612339,0
1781612344,0
1781612349,0
1781612354,0
1781612359,0
1781612364,0
1781612369,0
1781612374,0
1781612379,0
1781612384,0
1781612389,0
1781612394,0
1781612399,0
1781612404,0
1781612409,0
1781612414,0
1781612419,0
1781612424,0
1781612429,0
1781612434,0
1781612439,0
1781612444,0
1781612449,0
