timestamp,total_rps,per_pod_avg_rps
2026-02-25T16:34:07+05:30,,
2026-02-25T16:34:12+05:30,,
2026-02-25T16:34:17+05:30,,
2026-02-25T16:34:22+05:30,,
2026-02-25T16:34:27+05:30,,
2026-02-25T16:34:32+05:30,,
2026-02-25T16:34:37+05:30,,
2026-02-25T16:34:42+05:30,,
2026-02-25T16:34:47+05:30,5.683333333333334,5.683333333333334
2026-02-25T16:34:52+05:30,5.683333333333334,5.683333333333334
2026-02-25T16:34:57+05:30,19.05,6.35
2026-02-25T16:35:02+05:30,19.05,6.35
2026-02-25T16:35:08+05:30,19.05,6.35
2026-02-25T16:35:13+05:30,19.05,6.35
2026-02-25T16:35:18+05:30,19.05,6.35
2026-02-25T16:35:23+05:30,27.333333333333336,6.833333333333333
2026-02-25T16:35:28+05:30,27.333333333333336,6.833333333333333
2026-02-25T16:35:33+05:30,27.333333333333336,6.833333333333333
2026-02-25T16:35:38+05:30,27.333333333333336,6.833333333333333
2026-02-25T16:35:43+05:30,27.333333333333336,6.833333333333333
2026-02-25T16:35:48+05:30,29.483333333333334,7.370833333333334
2026-02-25T16:35:53+05:30,29.483333333333334,7.370833333333334
2026-02-25T16:35:58+05:30,31.333333333333336,7.833333333333334
2026-02-25T16:36:03+05:30,31.333333333333336,7.833333333333334
2026-02-25T16:36:08+05:30,31.333333333333336,7.833333333333334
2026-02-25T16:36:13+05:30,31.333333333333336,7.833333333333334
2026-02-25T16:36:18+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:23+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:28+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:33+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:38+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:43+05:30,27.016666666666666,6.754166666666666
2026-02-25T16:36:48+05:30,19.983333333333334,4.995833333333334
2026-02-25T16:36:53+05:30,12.85,3.2125000000000004
2026-02-25T16:36:58+05:30,5.916666666666667,1.1833333333333333
2026-02-25T16:37:03+05:30,6.283333333333333,1.0472222222222223
2026-02-25T16:37:09+05:30,6.283333333333333,1.0472222222222223
2026-02-25T16:37:14+05:30,6.283333333333333,1.0472222222222223
2026-02-25T16:37:19+05:30,3.366666666666667,0.42083333333333334
2026-02-25T16:37:24+05:30,3.6500000000000004,0.40555555555555556
2026-02-25T16:37:29+05:30,3.6500000000000004,0.40555555555555556
2026-02-25T16:37:34+05:30,3.6500000000000004,0.40555555555555556
2026-02-25T16:37:39+05:30,5.383333333333334,0.5383333333333333
2026-02-25T16:37:44+05:30,5.383333333333334,0.5383333333333333
2026-02-25T16:37:49+05:30,7.683333333333333,0.7683333333333333
2026-02-25T16:37:54+05:30,11.600000000000001,1.16
2026-02-25T16:37:59+05:30,25.700000000000006,2.5699999999999994
2026-02-25T16:38:04+05:30,25.700000000000006,2.5699999999999994
2026-02-25T16:38:09+05:30,25.700000000000006,2.5699999999999994
2026-02-25T16:38:14+05:30,25.700000000000006,2.5699999999999994
2026-02-25T16:38:19+05:30,48.15,5.35
2026-02-25T16:38:24+05:30,56.416666666666664,5.641666666666667
2026-02-25T16:38:29+05:30,56.416666666666664,5.641666666666667
2026-02-25T16:38:34+05:30,56.416666666666664,5.641666666666667
2026-02-25T16:38:39+05:30,64.13333333333333,6.413333333333333
2026-02-25T16:38:44+05:30,64.13333333333333,6.413333333333333
2026-02-25T16:38:49+05:30,69.39999999999999,6.94
2026-02-25T16:38:54+05:30,73.96666666666667,7.3966666666666665
2026-02-25T16:39:00+05:30,86.16666666666666,8.616666666666667
2026-02-25T16:39:05+05:30,86.16666666666666,8.616666666666667
2026-02-25T16:39:10+05:30,86.16666666666666,8.616666666666667
2026-02-25T16:39:15+05:30,86.16666666666666,8.616666666666667
2026-02-25T16:39:20+05:30,83.43333333333334,8.343333333333334
2026-02-25T16:39:25+05:30,83.43333333333334,8.343333333333334
2026-02-25T16:39:30+05:30,83.43333333333334,8.343333333333334
2026-02-25T16:39:35+05:30,88.63333333333334,8.057575757575759
2026-02-25T16:39:40+05:30,83.43333333333334,7.584848484848485
2026-02-25T16:39:45+05:30,87.18333333333334,7.2652777777777775
2026-02-25T16:39:50+05:30,84.15,6.473076923076924
2026-02-25T16:39:55+05:30,79.26666666666667,5.661904761904762
2026-02-25T16:40:00+05:30,56.00000000000001,4
2026-02-25T16:40:05+05:30,56.76666666666667,3.7844444444444445
2026-02-25T16:40:10+05:30,56.91666666666667,3.5572916666666665
2026-02-25T16:40:15+05:30,57.23333333333334,3.1796296296296296
2026-02-25T16:40:20+05:30,28.4,1.577777777777778
2026-02-25T16:40:25+05:30,28.98333333333333,1.3801587301587304
2026-02-25T16:40:30+05:30,29.166666666666664,1.325757575757576
2026-02-25T16:40:35+05:30,20.28333333333333,0.8818840579710145
2026-02-25T16:40:40+05:30,20.43333333333333,0.7006944444444445
2026-02-25T16:40:45+05:30,14.033333333333337,0.5847222222222221
2026-02-25T16:40:50+05:30,12.200000000000003,0.5083333333333333
2026-02-25T16:40:56+05:30,9.933251676193334,0.41388548650805557
2026-02-25T16:41:01+05:30,10.416585009526669,0.4340243753969445
2026-02-25T16:41:06+05:30,11.866585009526668,0.4944410420636113
2026-02-25T16:41:11+05:30,14.866585009526668,0.6194410420636112
2026-02-25T16:41:16+05:30,21.78325167619333,0.9076354865080555
2026-02-25T16:41:21+05:30,37.79991834285999,1.574996597619167
2026-02-25T16:41:26+05:30,53.99991834285999,2.2499965976191665
2026-02-25T16:41:31+05:30,59.43325167619333,2.4763854865080552
2026-02-25T16:41:36+05:30,78.79991834286001,3.2833299309525
2026-02-25T16:41:41+05:30,92.86658500952666,3.869441042063611
2026-02-25T16:41:46+05:30,101.13325167619332,4.2138854865080555
2026-02-25T16:41:51+05:30,116.36763316831409,4.848651382013087
2026-02-25T16:41:56+05:30,130.18429983498075,5.4243458264575315
2026-02-25T16:42:01+05:30,142.31763316831407,5.929901382013087
2026-02-25T16:42:06+05:30,148.08429983498075,6.170179159790866
2026-02-25T16:42:11+05:30,152.5009665016474,6.354206937568643
2026-02-25T16:42:16+05:30,168.35096650164738,7.014623604235308
2026-02-25T16:42:21+05:30,175.9509665016474,7.3312902709019765
2026-02-25T16:42:27+05:30,183.3676331683141,7.640318048679752
2026-02-25T16:42:32+05:30,185.7009665016474,7.737540270901976
2026-02-25T16:42:37+05:30,188.0176331683141,7.834068048679754
2026-02-25T16:42:42+05:30,186.75096650164744,7.781290270901976
2026-02-25T16:42:47+05:30,184.1009665016474,7.670873604235309
2026-02-25T16:42:52+05:30,178.11666666666665,7.4215277777777775
2026-02-25T16:42:57+05:30,170.88333333333333,7.1201388888888895
2026-02-25T16:43:02+05:30,163.68333333333334,6.820138888888889
2026-02-25T16:43:07+05:30,158.58333333333334,6.607638888888889
2026-02-25T16:43:12+05:30,153.66666666666669,6.402777777777778
2026-02-25T16:43:17+05:30,129.81666666666666,5.409027777777778
2026-02-25T16:43:22+05:30,116.56666666666663,4.856944444444444
2026-02-25T16:43:27+05:30,93.9833333333333,3.9159722222222224
2026-02-25T16:43:32+05:30,86.24999999999997,3.5937499999999996
2026-02-25T16:43:37+05:30,64.58333333333333,2.6909722222222228
2026-02-25T16:43:42+05:30,51.816666666666656,2.1590277777777778
2026-02-25T16:43:47+05:30,46.166666666666664,1.9236111111111116
2026-02-25T16:43:52+05:30,36.13333333333333,1.5055555555555555
2026-02-25T16:43:57+05:30,23.73333333333333,0.9888888888888889
2026-02-25T16:44:02+05:30,19.466666666666665,0.811111111111111
2026-02-25T16:44:07+05:30,16.716666666666665,0.6965277777777777
2026-02-25T16:44:12+05:30,14.466666666666667,0.6027777777777776
2026-02-25T16:44:18+05:30,11.916666666666668,0.4965277777777777
2026-02-25T16:44:23+05:30,12.416666666666668,0.5173611111111113
2026-02-25T16:44:28+05:30,18.2,0.7583333333333334
2026-02-25T16:44:33+05:30,20.883333333333333,0.8701388888888889
2026-02-25T16:44:38+05:30,31.699999999999996,1.3208333333333333
2026-02-25T16:44:43+05:30,40.599999999999994,1.6916666666666667
2026-02-25T16:44:48+05:30,45.4,1.8916666666666668
2026-02-25T16:44:53+05:30,56.45,2.3520833333333333
