timestamp,active_connections
1781609515,0
1781609520,0
1781609525,0
1781609530,0
1781609535,15
1781609540,15
1781609545,63
1781609550,141
1781609555,141
1781609560,212
1781609566,273
1781609571,294
1781609576,346
1781609581,384
1781609586,426
1781609591,488
1781609596,514
1781609601,551
1781609606,609
1781609611,632
1781609616,688
1781609621,746
1781609626,774
1781609631,795
1781609636,800
1781609641,800
1781609646,800
1781609651,800
1781609656,800
1781609661,800
1781609666,800
1781609671,800
1781609676,800
1781609681,800
1781609686,800
1781609691,800
1781609696,800
1781609701,800
1781609706,800
1781609711,800
1781609716,531
1781609721,354
1781609726,0
1781609731,0
1781609736,0
1781609741,0
1781609746,5
1781609751,14
1781609756,58
1781609761,107
1781609766,151
1781609771,196
1781609776,240
1781609781,287
1781609786,326
1781609791,362
1781609796,427
1781609801,461
1781609806,494
1781609811,565
1781609816,589
1781609821,712
1781609826,793
1781609831,812
1781609836,761
1781609841,795
1781609846,799
1781609851,800
1781609856,800
1781609861,800
1781609866,800
1781609871,800
1781609876,800
1781609881,800
1781609886,800
1781609891,800
1781609896,800
1781609901,800
1781609906,800
1781609911,800
1781609916,800
1781609921,800
1781609927,635
1781609932,249
1781609937,83
1781609942,0
1781609947,0
1781609952,0
1781609957,0
1781609962,0
1781609967,0
1781609972,0
1781609977,0
1781609982,0
1781609987,0
1781609992,0
1781609997,0
1781610002,0
1781610007,0
1781610012,0
1781610017,0
1781610022,0
1781610027,0
