timestamp,active_connections
1781611214,0
1781611219,0
1781611224,0
1781611229,0
1781611234,0
1781611239,55
1781611244,55
1781611249,55
1781611254,184
1781611259,184
1781611264,184
1781611269,319
1781611274,319
1781611279,319
1781611284,435
1781611289,473
1781611294,473
1781611299,554
1781611304,578
1781611309,616
1781611314,679
1781611319,732
1781611324,755
1781611329,784
1781611334,799
1781611339,800
1781611344,800
1781611349,800
1781611354,800
1781611359,800
1781611364,800
1781611369,800
1781611374,800
1781611379,800
1781611384,800
1781611389,800
1781611394,800
1781611399,800
1781611404,800
1781611409,800
1781611414,461
1781611419,130
1781611424,0
1781611429,0
1781611434,0
1781611439,0
1781611444,0
1781611449,0
1781611454,0
1781611459,0
1781611464,0
1781611469,0
1781611474,0
1781611479,0
1781611484,0
1781611489,3
1781611494,15
1781611499,59
1781611504,99
1781611509,134
1781611514,181
1781611520,241
1781611525,303
1781611530,319
1781611535,379
1781611540,453
1781611545,518
1781611550,624
1781611555,676
1781611560,664
1781611565,694
1781611570,694
1781611575,713
1781611580,768
1781611585,798
1781611590,798
1781611595,800
1781611600,800
1781611605,800
1781611610,800
1781611615,800
1781611620,800
1781611625,800
1781611630,800
1781611635,800
1781611640,800
1781611645,800
1781611650,800
1781611655,800
1781611660,800
1781611665,800
1781611670,472
1781611675,168
1781611680,0
1781611685,0
1781611690,0
1781611695,0
1781611700,0
1781611705,0
1781611710,0
1781611715,0
1781611720,0
1781611725,0
1781611730,0
1781611735,0
1781611740,0
1781611745,0
1781611750,0
1781611755,0
1781611760,0
1781611765,0
1781611770,0
1781611775,0
1781611780,0
1781611785,0
1781611790,0
1781611795,0
1781611801,0
