timestamp,active_connections
1781608553,0
1781608558,0
1781608563,0
1781608568,0
1781608573,8
1781608578,8
1781608583,64
1781608588,125
1781608593,125
1781608598,186
1781608603,261
1781608608,270
1781608613,326
1781608618,359
1781608623,401
1781608628,473
1781608633,500
1781608638,531
1781608643,613
1781608648,634
1781608653,677
1781608658,748
1781608663,763
1781608668,782
1781608673,800
1781608678,800
1781608683,800
1781608689,800
1781608694,800
1781608699,800
1781608704,800
1781608709,800
1781608714,800
1781608719,800
1781608724,800
1781608729,800
1781608734,800
1781608739,800
1781608744,800
1781608749,800
1781608754,560
1781608759,369
1781608764,76
1781608769,90
1781608774,137
1781608779,207
1781608784,229
1781608789,284
1781608794,352
1781608799,389
1781608804,389
1781608809,465
1781608814,558
1781608819,565
1781608824,672
1781608829,712
1781608834,735
1781608839,722
1781608844,762
1781608849,792
1781608854,800
1781608859,800
1781608864,800
1781608869,800
1781608874,800
1781608879,800
1781608884,800
1781608889,800
1781608894,800
1781608899,800
1781608904,800
1781608909,781
1781608914,781
1781608919,781
1781608924,781
1781608929,781
1781608934,381
1781608939,366
1781608944,0
1781608949,0
1781608954,0
1781608959,0
1781608964,0
1781608969,0
1781608974,0
1781608979,0
1781608984,0
1781608989,0
1781608994,0
1781608999,0
1781609004,0
