timestamp,active_connections
1781581893,0
1781581898,0
1781581903,0
1781581908,0
1781581913,0
1781581918,132
1781581923,347
1781581928,347
1781581933,581
1781581938,858
1781581943,858
1781581948,1130
1781581953,1372
1781581958,1443
1781581963,1663
1781581968,1852
1781581973,2017
1781581978,2192
1781581983,2391
1781581988,2542
1781581993,2737
1781581998,2920
1781582003,3032
1781582008,3158
1781582013,3200
1781582018,3200
1781582023,3200
1781582028,3200
1781582033,3200
1781582038,3200
1781582043,3200
1781582048,3200
1781582053,3200
1781582058,3200
1781582063,3200
1781582068,3200
1781582073,3200
1781582078,3200
1781582083,3200
1781582088,3200
1781582093,2672
1781582098,1345
1781582103,0
1781582108,0
1781582113,0
1781582118,0
1781582123,0
1781582128,0
1781582134,0
1781582139,0
1781582144,0
1781582149,0
1781582154,12
1781582159,90
1781582164,228
1781582169,381
1781582174,597
1781582179,780
1781582184,926
1781582189,1132
1781582194,1314
1781582199,1450
1781582204,1641
1781582209,1820
1781582214,2001
1781582219,2180
1781582224,2361
1781582229,2511
1781582234,2729
1781582239,2869
1781582244,3075
1781582249,3204
1781582254,3247
1781582259,3392
1781582264,3263
1781582269,3253
1781582274,3195
1781582279,3200
1781582284,3200
1781582289,3200
1781582294,3200
1781582299,3200
1781582304,3200
1781582309,3200
1781582314,3200
1781582319,3200
1781582324,3200
1781582329,3200
1781582334,2288
1781582339,926
1781582344,46
1781582349,0
1781582354,0
1781582359,0
1781582364,0
1781582369,0
1781582374,0
1781582379,0
1781582384,0
1781582389,0
1781582394,0
1781582399,0
1781582404,0
1781582409,0
1781582414,0
1781582419,0
1781582424,0
1781582429,0
1781582434,0
1781582439,0
1781582444,0
1781582449,0
1781582454,0
1781582459,0
1781582464,0
1781582469,0
1781582474,0
1781582479,0
1781582484,0
1781582489,0
1781582494,0
1781582499,0
1781582504,0
1781582509,0
1781582514,0
1781582519,0
1781582524,0
1781582529,0
1781582534,0
1781582539,0
1781582544,0
1781582549,0
1781582554,0
