LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
19m         Normal    Scheduled                      pod/cpu-app-f5984b7b8-hpxbk       Successfully assigned default/cpu-app-f5984b7b8-hpxbk to kind-worker2
19m         Normal    SuccessfulCreate               replicaset/cpu-app-f5984b7b8      Created pod: cpu-app-f5984b7b8-2k5nk
19m         Normal    Scheduled                      pod/cpu-app-f5984b7b8-979qd       Successfully assigned default/cpu-app-f5984b7b8-979qd to kind-worker2
19m         Normal    Scheduled                      pod/cpu-app-f5984b7b8-gfzvw       Successfully assigned default/cpu-app-f5984b7b8-gfzvw to kind-worker3
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-979qd       Successfully pulled image "polinux/stress" in 5.95s (5.95s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-gfzvw       Successfully pulled image "polinux/stress" in 7.515s (7.515s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-hpxbk       Successfully pulled image "polinux/stress" in 1.852s (7.785s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-2k5nk       Successfully pulled image "polinux/stress" in 8.163s (8.164s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-gfzvw       Successfully pulled image "polinux/stress" in 1.466s (1.466s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-979qd       Successfully pulled image "polinux/stress" in 1.581s (2.664s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-2k5nk       Successfully pulled image "polinux/stress" in 1.527s (1.527s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-hpxbk       Successfully pulled image "polinux/stress" in 1.46s (2.119s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulling                        pod/cpu-app-f5984b7b8-979qd       Pulling image "polinux/stress"
19m         Normal    Created                        pod/cpu-app-f5984b7b8-979qd       Created container cpu
19m         Normal    Pulling                        pod/cpu-app-f5984b7b8-gfzvw       Pulling image "polinux/stress"
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-979qd       Successfully pulled image "polinux/stress" in 1.518s (1.518s including waiting). Image size: 4041495 bytes.
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-gfzvw       Successfully pulled image "polinux/stress" in 1.572s (1.572s including waiting). Image size: 4041495 bytes.
19m         Warning   Failed                         pod/cpu-app-f5984b7b8-979qd       Error: failed to create containerd task: failed to create shim task: OCI runtime create failed: runc create failed: unable to start container process: exec: "--cpu": executable file not found in $PATH: unknown
19m         Normal    Pulling                        pod/cpu-app-f5984b7b8-hpxbk       Pulling image "polinux/stress"
19m         Normal    Created                        pod/cpu-app-f5984b7b8-gfzvw       Created container cpu
19m         Warning   Failed                         pod/cpu-app-f5984b7b8-gfzvw       Error: failed to create containerd task: failed to create shim task: OCI runtime create failed: runc create failed: unable to start container process: exec: "--cpu": executable file not found in $PATH: unknown
19m         Normal    Pulled                         pod/cpu-app-f5984b7b8-hpxbk       Successfully pulled image "polinux/stress" in 1.577s (1.577s including waiting). Image size: 4041495 bytes.
19m         Normal    Created                        pod/cpu-app-f5984b7b8-hpxbk       Created container cpu
18m         Warning   Failed                         pod/cpu-app-f5984b7b8-hpxbk       Error: failed to create containerd task: failed to create shim task: OCI runtime create failed: runc create failed: unable to start container process: exec: "--cpu": executable file not found in $PATH: unknown
18m         Normal    Pulling                        pod/cpu-app-f5984b7b8-2k5nk       Pulling image "polinux/stress"
18m         Normal    Created                        pod/cpu-app-f5984b7b8-2k5nk       Created container cpu
18m         Normal    Pulled                         pod/cpu-app-f5984b7b8-2k5nk       Successfully pulled image "polinux/stress" in 1.399s (1.4s including waiting). Image size: 4041495 bytes.
18m         Warning   Failed                         pod/cpu-app-f5984b7b8-2k5nk       Error: failed to create containerd task: failed to create shim task: OCI runtime create failed: runc create failed: unable to start container process: exec: "--cpu": executable file not found in $PATH: unknown
18m         Warning   BackOff                        pod/cpu-app-f5984b7b8-979qd       Back-off restarting failed container cpu in pod cpu-app-f5984b7b8-979qd_default(6808eff0-e8d4-424a-9acf-8d704f649b94)
18m         Warning   BackOff                        pod/cpu-app-f5984b7b8-gfzvw       Back-off restarting failed container cpu in pod cpu-app-f5984b7b8-gfzvw_default(fe04bb1c-8b60-4540-a95b-5343fec01b33)
18m         Warning   BackOff                        pod/cpu-app-f5984b7b8-hpxbk       Back-off restarting failed container cpu in pod cpu-app-f5984b7b8-hpxbk_default(70add924-bb78-4f5d-8a37-763b65bec1e1)
18m         Warning   BackOff                        pod/cpu-app-f5984b7b8-2k5nk       Back-off restarting failed container cpu in pod cpu-app-f5984b7b8-2k5nk_default(8e32c9a4-20ff-4591-bbbc-138094f7ae78)
18m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
18m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-7mwm6
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-7mwm6      Successfully assigned default/cpu-app-7644f97777-7mwm6 to kind-worker
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-cgh4r      Successfully assigned default/cpu-app-7644f97777-cgh4r to kind-worker3
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-cgh4r
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-lrjr7      Successfully assigned default/cpu-app-7644f97777-lrjr7 to kind-worker3
16m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 4
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-6gkxz
16m         Normal    Scheduled                      pod/cpu-app-7644f97777-6gkxz      Successfully assigned default/cpu-app-7644f97777-6gkxz to kind-worker2
16m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-lrjr7
16m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.63s (1.63s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 2.116s (2.117s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.936s (1.936s including waiting). Image size: 4041495 bytes.
16m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.667s (3.691s including waiting). Image size: 4041495 bytes.
15m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
15m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
15m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.521s (1.521s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.358s (1.358s including waiting). Image size: 4041495 bytes.
15m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.556s (1.556s including waiting). Image size: 4041495 bytes.
14m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.62s (2.976s including waiting). Image size: 4041495 bytes.
14m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
14m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
13m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 8 from 4
13m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-ngmnt
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-zzsjp      Successfully assigned default/cpu-app-7644f97777-zzsjp to kind-worker3
13m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-n42xv
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-ngmnt      Successfully assigned default/cpu-app-7644f97777-ngmnt to kind-worker2
13m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-kdp48
13m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-zzsjp
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-kdp48      Successfully assigned default/cpu-app-7644f97777-kdp48 to kind-worker
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-n42xv      Successfully assigned default/cpu-app-7644f97777-n42xv to kind-worker
13m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 8; reason: cpu resource utilization (percentage of request) above target
13m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.637s (1.637s including waiting). Image size: 4041495 bytes.
13m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.616s (1.616s including waiting). Image size: 4041495 bytes.
13m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 2.638s (2.638s including waiting). Image size: 4041495 bytes.
13m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.635s (3.27s including waiting). Image size: 4041495 bytes.
13m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 10; reason: cpu resource utilization (percentage of request) above target
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-sfzkn      Successfully assigned default/cpu-app-7644f97777-sfzkn to kind-worker2
13m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     Created pod: cpu-app-7644f97777-sfzkn
13m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 10 from 8
13m         Normal    Scheduled                      pod/cpu-app-7644f97777-w2m4m      Successfully assigned default/cpu-app-7644f97777-w2m4m to kind-worker3
13m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.632s (1.632s including waiting). Image size: 4041495 bytes.
13m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.585s (1.585s including waiting). Image size: 4041495 bytes.
12m         Normal    Scheduled                      pod/cpu-app-7644f97777-x9nl4      Successfully assigned default/cpu-app-7644f97777-x9nl4 to kind-worker2
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 14; reason: cpu resource utilization (percentage of request) above target
12m         Normal    Scheduled                      pod/cpu-app-7644f97777-579bw      Successfully assigned default/cpu-app-7644f97777-579bw to kind-worker
12m         Normal    Scheduled                      pod/cpu-app-7644f97777-tl5qq      Successfully assigned default/cpu-app-7644f97777-tl5qq to kind-worker3
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 14 from 10
12m         Normal    Scheduled                      pod/cpu-app-7644f97777-798xc      Successfully assigned default/cpu-app-7644f97777-798xc to kind-worker
12m         Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.626s (1.626s including waiting). Image size: 4041495 bytes.
12m         Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 2.159s (2.159s including waiting). Image size: 4041495 bytes.
12m         Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.601s (1.601s including waiting). Image size: 4041495 bytes.
12m         Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 1.948s (3.527s including waiting). Image size: 4041495 bytes.
11m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 24 from 14
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-rr7r9      Successfully assigned default/cpu-app-7644f97777-rr7r9 to kind-worker2
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-xpcm5      Successfully assigned default/cpu-app-7644f97777-xpcm5 to kind-worker2
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-g6d92      Successfully assigned default/cpu-app-7644f97777-g6d92 to kind-worker3
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-c8k8p      Successfully assigned default/cpu-app-7644f97777-c8k8p to kind-worker
11m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     (combined from similar events): Created pod: cpu-app-7644f97777-bqhw2
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-vfw22      Successfully assigned default/cpu-app-7644f97777-vfw22 to kind-worker3
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-bqhw2      Successfully assigned default/cpu-app-7644f97777-bqhw2 to kind-worker
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-c67cn      Successfully assigned default/cpu-app-7644f97777-c67cn to kind-worker
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-r9966      Successfully assigned default/cpu-app-7644f97777-r9966 to kind-worker3
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-fftpf      Successfully assigned default/cpu-app-7644f97777-fftpf to kind-worker2
11m         Normal    Scheduled                      pod/cpu-app-7644f97777-vfwvn      Successfully assigned default/cpu-app-7644f97777-vfwvn to kind-worker2
11m         Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.823s (1.823s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.632s (1.632s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.557s (1.557s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.552s (2.941s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.539s (2.865s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.613s (3.17s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 1.498s (4.105s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.567s (4.31s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.569s (4.365s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.408s (1.408s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 2.86s (6.91s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.406s (1.406s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.706s (3.465s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 1.568s (2.965s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.606s (3.001s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.761s (5.217s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.427s (1.427s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.758s (1.758s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.651s (1.651s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.677s (2.322s including waiting). Image size: 4041495 bytes.
8m17s       Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 2.128s (2.128s including waiting). Image size: 4041495 bytes.
8m16s       Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 2.052s (2.052s including waiting). Image size: 4041495 bytes.
8m16s       Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.92s (1.92s including waiting). Image size: 4041495 bytes.
8m15s       Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.553s (3.577s including waiting). Image size: 4041495 bytes.
8m15s       Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 1.843s (2.968s including waiting). Image size: 4041495 bytes.
8m14s       Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.557s (3.463s including waiting). Image size: 4041495 bytes.
8m14s       Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.616s (4.571s including waiting). Image size: 4041495 bytes.
8m13s       Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.564s (4.138s including waiting). Image size: 4041495 bytes.
8m13s       Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.523s (4.982s including waiting). Image size: 4041495 bytes.
8m12s       Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.535s (5.669s including waiting). Image size: 4041495 bytes.
8m12s       Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 1.468s (5.036s including waiting). Image size: 4041495 bytes.
8m11s       Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.528s (6.491s including waiting). Image size: 4041495 bytes.
8m10s       Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.492s (7.149s including waiting). Image size: 4041495 bytes.
8m10s       Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.565s (6.596s including waiting). Image size: 4041495 bytes.
8m5s        Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.635s (1.635s including waiting). Image size: 4041495 bytes.
8m3s        Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.949s (2.586s including waiting). Image size: 4041495 bytes.
8m2s        Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.942s (1.942s including waiting). Image size: 4041495 bytes.
8m2s        Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.752s (1.752s including waiting). Image size: 4041495 bytes.
8m1s        Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 1.512s (3.454s including waiting). Image size: 4041495 bytes.
8m1s        Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.507s (2.266s including waiting). Image size: 4041495 bytes.
7m52s       Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.662s (1.662s including waiting). Image size: 4041495 bytes.
7m50s       Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.691s (1.691s including waiting). Image size: 4041495 bytes.
7m49s       Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.446s (1.446s including waiting). Image size: 4041495 bytes.
7m47s       Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.559s (1.559s including waiting). Image size: 4041495 bytes.
4m45s       Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.543s (1.543s including waiting). Image size: 4041495 bytes.
4m44s       Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.466s (1.466s including waiting). Image size: 4041495 bytes.
4m44s       Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.977s (1.977s including waiting). Image size: 4041495 bytes.
4m43s       Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.501s (1.967s including waiting). Image size: 4041495 bytes.
4m42s       Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.376s (1.376s including waiting). Image size: 4041495 bytes.
4m42s       Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.517s (2.497s including waiting). Image size: 4041495 bytes.
4m41s       Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 1.649s (2.614s including waiting). Image size: 4041495 bytes.
4m41s       Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 1.424s (2.918s including waiting). Image size: 4041495 bytes.
4m40s       Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.42s (4.335s including waiting). Image size: 4041495 bytes.
4m40s       Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.404s (1.781s including waiting). Image size: 4041495 bytes.
