timestamp,pod,cpu,memory
2026-02-17T16:45:59+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:04+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:04+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:04+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:04+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:04+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:09+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:09+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:09+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:09+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:09+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:15+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:15+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:15+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:15+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:15+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:20+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:20+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:20+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:20+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:20+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:25+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:25+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:25+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:25+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:25+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:30+05:30,cpu-app-bcc7f4b9c-76mgc,163m,13Mi
2026-02-17T16:46:30+05:30,cpu-app-bcc7f4b9c-flzbr,162m,15Mi
2026-02-17T16:46:30+05:30,cpu-app-bcc7f4b9c-gpqmv,147m,14Mi
2026-02-17T16:46:30+05:30,cpu-app-bcc7f4b9c-h8885,168m,13Mi
2026-02-17T16:46:30+05:30,cpu-app-bcc7f4b9c-qv4zq,99m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:46:35+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:46:40+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:46:45+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:46:50+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:46:55+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:00+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:06+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:11+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:16+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:21+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-5ssj6,82m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-76mgc,107m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-flzbr,124m,15Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-fsk7s,57m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-gnb2x,26m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-gpqmv,109m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-h8885,109m,15Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-n26d6,20m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-qv4zq,90m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-r8s5v,57m,13Mi
2026-02-17T16:47:26+05:30,cpu-app-bcc7f4b9c-zwpsf,53m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:31+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:36+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:41+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:46+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:51+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:47:56+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-flzbr,9m,15Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-fsk7s,17m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-gnb2x,8m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-gpqmv,12m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-h8885,13m,15Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-n26d6,8m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-qv4zq,9m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-r8s5v,8m,13Mi
2026-02-17T16:48:02+05:30,cpu-app-bcc7f4b9c-zwpsf,15m,13Mi
2026-02-17T16:48:07+05:30,cpu-app-bcc7f4b9c-5ssj6,13m,13Mi
2026-02-17T16:48:07+05:30,cpu-app-bcc7f4b9c-76mgc,13m,13Mi
