LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
42m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-64fsn       Readiness probe failed: Get "http://10.244.3.31:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
41m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wfblc       Readiness probe failed: Get "http://10.244.2.29:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
39m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-br2dp       Readiness probe failed: Get "http://10.244.3.32:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
39m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5mbxl       Readiness probe failed: Get "http://10.244.1.30:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jpb66       Readiness probe failed: Get "http://10.244.1.33:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nrlbp       Readiness probe failed: Get "http://10.244.1.26:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9fpln       Readiness probe failed: Get "http://10.244.1.31:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-kql7g       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wfblc       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cx82n       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cwd94       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-slhq6       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-nrlbp       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-br2dp       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-487n8       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-j48w5       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jpb66       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9fpln       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9blwb       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wtsw4       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-gnsdg       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xq7cp       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-m65b2       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-k547c       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fq5b9       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-5mbxl       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-64fsn       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-x4q9v       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-h4qwc       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-56r2c       Stopping container cpu-http
36m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-h9hqz       Stopping container cpu-http
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-kql7g       Readiness probe failed: Get "http://10.244.1.32:8080/healthz": dial tcp 10.244.1.32:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cx82n       Readiness probe failed: Get "http://10.244.3.26:8080/healthz": dial tcp 10.244.3.26:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9fpln       Readiness probe failed: Get "http://10.244.1.31:8080/healthz": dial tcp 10.244.1.31:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h4qwc       Readiness probe failed: Get "http://10.244.2.26:8080/healthz": dial tcp 10.244.2.26:8080: connect: connection refused
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-6bdcq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-6bdcq       Container created
35m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-2lhxw
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cml59       Container created
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cml59       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-6bdcq
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-cml59
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-lwrgj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-2lhxw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-2lhxw       Container created
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-lwrgj       Container created
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-lwrgj
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-lwrgj       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-2lhxw       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-6bdcq       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cml59       Container started
34m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
34m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-lv9hb
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-l8qbw
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 6; reason: pods metric http_requests_per_second above target
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 6
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-lv9hb       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-lv9hb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-lv9hb       Container started
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-l8qbw       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-l8qbw       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-l8qbw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: pods metric http_requests_per_second above target
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-zkpgq
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 6 to 7
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-zkpgq       Container started
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-zkpgq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-zkpgq       Container created
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-8xpkw
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 10
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-nlkw7
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 10; reason: pods metric http_requests_per_second above target
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-dj7zf       Container created
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8xpkw       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nlkw7       Container created
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8xpkw       Container created
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-nlkw7       Container started
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-nlkw7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-dj7zf       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8xpkw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-dj7zf       Container started
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 10 to 12
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 12; reason: pods metric http_requests_per_second above target
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-mfhmj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-mfhmj       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fpbh6       Container created
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-mfhmj       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fpbh6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fpbh6       Container started
31m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-l8qbw       Readiness probe failed: Get "http://10.244.2.35:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-zkpgq       Readiness probe failed: Get "http://10.244.1.36:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8xpkw       Readiness probe failed: Get "http://10.244.3.36:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 20; reason: pods metric http_requests_per_second above target
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 12 to 20
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nh49q       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-mfj4v       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-nh49q       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jkfdm       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-krmrr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-nh49q       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jkfdm       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-xfnz9       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cbwx9       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cbwx9       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-xfnz9       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cbwx9       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-p7dkw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-p7dkw       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-p7dkw       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-qsq97       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-qsq97       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-xfnz9       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-krmrr       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-mfj4v       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-qsq97       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-mfj4v       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-jkfdm       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-krmrr       Container started
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 20 to 24
30m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      (combined from similar events): Created pod: cpu-app-bcc7f4b9c-pwbkr
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-sng2l       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-sng2l       Container created
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: pods metric http_requests_per_second above target
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-b9j9k       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-xs26b       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-b9j9k       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-sng2l       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-pwbkr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-b9j9k       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-pwbkr       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-pwbkr       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-xs26b       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-xs26b       Container started
27m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-fpbh6       Readiness probe failed: Get "http://10.244.1.37:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nh49q       Readiness probe failed: Get "http://10.244.2.38:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-p7dkw       Readiness probe failed: Get "http://10.244.1.40:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-pwbkr       Readiness probe failed: Get "http://10.244.2.41:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-lwrgj       Readiness probe failed: Get "http://10.244.1.34:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-2lhxw       Readiness probe failed: Get "http://10.244.3.34:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-lv9hb       Readiness probe failed: Get "http://10.244.1.35:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-mfj4v       Readiness probe failed: Get "http://10.244.1.39:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-6bdcq       Readiness probe failed: Get "http://10.244.2.34:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cbwx9       Readiness probe failed: Get "http://10.244.3.38:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nlkw7       Readiness probe failed: Get "http://10.244.2.36:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-krmrr       Readiness probe failed: Get "http://10.244.3.39:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cml59       Readiness probe failed: Get "http://10.244.3.35:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
19m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jkfdm       Readiness probe failed: Get "http://10.244.3.40:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-nh49q       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cbwx9       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-mfhmj       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-b9j9k       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xfnz9       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-6bdcq       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fpbh6       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-lwrgj       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-krmrr       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-pwbkr       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-p7dkw       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cml59       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-jkfdm       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-mfj4v       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-2lhxw       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-lv9hb       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-nlkw7       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-l8qbw       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8xpkw       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-qsq97       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-sng2l       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-dj7zf       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-xs26b       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-zkpgq       Stopping container cpu-http
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-krmrr       Readiness probe failed: Get "http://10.244.3.39:8080/healthz": dial tcp 10.244.3.39:8080: connect: connection refused
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-nh49q       Readiness probe failed: Get "http://10.244.2.38:8080/healthz": dial tcp 10.244.2.38:8080: connect: connection refused
17m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-h8885
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-76mgc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-76mgc       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-flzbr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-h8885       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-h8885       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-flzbr       Container created
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-gpqmv       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gpqmv       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-flzbr
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-76mgc
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-gpqmv
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-flzbr       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-h8885       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-gpqmv       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-76mgc       Container started
16m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (2 invalid out of 2), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
16m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (2 invalid out of 2), first error is: failed to get cpu resource metric value: failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 5
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-qv4zq
15m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 5; reason: pods metric http_requests_per_second above target
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-qv4zq       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-qv4zq       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-qv4zq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-5ssj6
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 5 to 7
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-r8s5v
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: cpu resource utilization (percentage of request) above target
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-r8s5v       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-r8s5v       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-5ssj6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-5ssj6       Container created
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-r8s5v       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-5ssj6       Container started
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 9
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-gnb2x
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-n26d6
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 9; reason: pods metric http_requests_per_second above target
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-gnb2x       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-gnb2x       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-n26d6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gnb2x       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-n26d6       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-n26d6       Container created
14m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 9 to 11
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 11; reason: pods metric http_requests_per_second above target
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fsk7s       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fsk7s       Container started
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-zwpsf       Container started
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-zwpsf       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fsk7s       Container created
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-zwpsf       Container created
13m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-zwpsf       Readiness probe failed: Get "http://10.244.3.45:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-flzbr       Readiness probe failed: Get "http://10.244.3.42:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 22; reason: cpu resource utilization (percentage of request) above target
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 11 to 22
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-4zb7b       Container created
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-z4ddw       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-z4ddw       Container started
